gene	Mel202.D28A	Mel202.D28B	Mel202.D28C
ALDOA	-1.83569137344207	-1.5348965765397	-1.65450421928709
ALDOC	-0.230925168432895	-0.207232713345339	-0.215328903876258
ALG14	-0.644671546701196	-0.463897201532616	-0.579546918641975
AMELX	0.0496783413479505	0.0823322618128046	0.0630583955533783
ANAPC4	-0.810092461931143	-0.653055924855327	-0.717316805258021
ANKRD10	-0.237589275449412	-0.251633193122946	-0.125082661846294
ANKRD37	-0.0441914937051043	-0.062411097182884	0.00958578589348571
ANXA1	-0.0261809350813084	0.00328237225519098	-0.0730968403843236
AOX1	-0.140347672480729	-0.0790034850940805	-0.115885176610875
AP1G1	-0.22194029913215	-0.232154254191136	-0.287459848707406
AP1G2	-0.273312721419362	-0.320193838270866	-0.357111652108309
AP2A1	-0.850093348729503	-0.657562553408885	-0.819707149988508
AP2A2	-0.216386785770422	-0.207803801579296	-0.134402924421858
AP3M1	0.0278939244745061	0.0260321750496847	-0.0907730964770142
AP5M1	-0.133595583111937	-0.0377999334588882	-0.0153440394568857
APH1A	-0.859529837487641	-0.672095758997063	-0.731429871238693
APH1B	-0.100569840362694	0.000972719293536641	-0.065688623331875
APOBEC1	-0.00603790380601634	-0.0481734242497562	-0.0922326689498134
APOBEC3C	-0.0953167477916804	-0.0879470844129866	0.00497375364210132
AQP8	0.0834955427460804	-0.0153261085335332	0.0422631848525953
ARFGEF1	-0.236009450688716	-0.16100319205709	-0.0991285177521307
ARFGEF2	-0.0138763028582962	-0.101289432711834	-0.072689318874393
ARFIP1	0.00175084385068803	-0.0338108199992985	-0.0492732308213173
ARFIP2	0.0114227065407644	-0.104855266734676	-0.104429401084408
ARHGEF3	-0.003529395825052	-0.0270904907684176	-0.0851066620187366
ARHGEF6	0.0540544021417755	0.0881711955994792	0.0672823845448834
ARHGEF7	-0.0877762154970632	-0.115985606724062	-0.0444310161974285
ARID1A	-0.768425509342852	-0.65500027555233	-0.560299607534958
ARID1B	-0.24413388873587	-0.224988422717255	-0.21470205071796
ARID4A	-0.0797003138544507	-0.0680988648468703	-0.0678299892688257
ARPC5	-0.225389235389843	-0.190429997706878	-0.224265251832657
ARPC5L	-0.415184690932703	-0.323377676669753	-0.48672030323599
ARSJ	0.00903736214350942	-0.0610302011980168	-0.0974123385102597
ASCL1	-0.134528682182737	-0.125918539367216	-0.186415193286563
ASF1A	-0.221045417448935	-0.149769725709424	-0.138454788460195
ASF1B	-0.290638246917679	-0.207312232644526	-0.295808145695125
ATAD2	-0.288475965434482	-0.326721740995613	-0.339242479169186
ATAD2B	0.013708365523493	0.0158415880710354	-0.0113704325678589
ATM	0.0665291411321448	0.119399141659921	0.183381712727429
ATOH1	0.0271006343915262	0.0158146805002933	-0.112941731687212
ATP5F1A	-1.39885521044598	-1.1765485032565	-1.15219286297161
ATP5F1B	-1.58366921427282	-1.46774149033578	-1.398320116699
ATP5F1D	-1.13898079342382	-1.10514274585644	-1.01396457511387
ATP5PB	-0.883960616415332	-0.719565317043889	-0.714543942995549
ATP6V1B1	-0.0599979471412187	-0.0254825879981963	-0.135694315092689
ATP6V1B2	-1.24492945814714	-1.10943110651923	-1.15372365049508
ATP6V1C1	-1.0780664579164	-0.792038620099436	-0.792635077100108
ATP6V1C2	-0.100302766305593	-0.132795475214118	-0.108165388518257
ATP6V1D	-1.06302825961019	-0.884958442287804	-0.790784380304514
ATP6V1E1	-0.854045044521279	-0.656735760206995	-0.778483268806908
ATP6V1E2	-0.0944403763725643	-0.0333907666254177	-0.085771973065438
ATP7A	-0.0536907070110973	0.0687105181175151	-0.0648213280976025
ATP7B	-0.0193100287469326	-0.0529764730070461	-0.057704472215729
ATP8B3	-0.157443383401157	-0.127772012749221	-0.200442422719321
ATR	-0.892964380110882	-0.805656654280086	-0.648805708764576
AXL	-0.0185619228113678	-0.0459975858874858	-0.0626579980167513
BAP1	-1.03307728402176	-1.07439843012478	-0.882342300327919
BARHL1	-0.0557475573324823	-0.0195305478896136	-0.151455865092127
BATF3	-0.147340959318754	-0.124788959177733	-0.17642206858232
BCAP31	-0.237753470602225	-0.239960814643175	-0.144557825608492
BECN1	-0.568943891912179	-0.357366327209571	-0.387710674757589
BECN2	-0.0807512842174391	-0.0521373748664835	-0.114929651596733
BICD1	-0.140158744519553	-0.154269030716323	-0.118331876294641
BICD2	-0.17516490124901	-0.159175192032645	-0.193737827340433
BRD8	-0.504100467289247	-0.49078260417161	-0.507020816604878
BRSK1	-0.136354166807957	-0.0624958801986556	-0.0427779860545984
BRSK2	0.123146527170603	-0.00647645858090518	-0.00195137158659232
BTBD11	-0.217156945172247	-0.18645544525979	-0.186992973778013
BTG1	-0.198520369885756	-0.289294517478903	-0.218852433994167
BUB1B	-0.671256673400981	-0.741039806731262	-0.781061669662203
BUB3	-2.1303046539558	-1.50964716898168	-1.94257399551614
BZW1	-0.0521777218806586	-0.192569226748494	-0.132194110595874
BZW2	-0.456903542802853	-0.412603478691404	-0.465286680084129
CAB39	-0.172893573133664	-0.287160510752633	-0.13763828362247
CAB39L	-0.067312053822465	0.00901489773580501	-0.195991876254016
CABP5	-0.176462997205315	-0.229085457656627	-0.115772135521359
CADPS	-0.0234598210229657	-0.0933495677773042	-0.0593415974133122
CADPS2	-0.12131337480321	-0.119295775075975	-0.157145598588966
CALY	-0.0980005995218931	-0.141745392737767	-0.107977184068801
CAND1	-0.180730985817546	-0.279490827608569	-0.200983380675118
CAND2	-0.144552249005982	-0.143034388361057	-0.190729433610824
CAP1	-0.393005565162217	-0.377722136316161	-0.37800874269945
CAP2	-0.171930258544185	-0.295736507091342	-0.147730213158542
CAPN2	-0.219606553529506	-0.243326301609293	-0.209365666972483
CASP4	-0.0961815042034875	-0.094827529481011	-0.164842571907896
CAT	-0.0339065951893309	-0.0586245785681503	-0.0500289099555351
CAV1	-0.0575874062951501	-0.137147630112849	-0.11029014193296
CAVIN1	-0.0572724495310406	-0.145453375584753	-0.0935063703943756
CBLL1	-0.317336257740999	-0.244787718733017	-0.327192811417328
CBLL2	0.0102423226653106	0.0497058297934256	0.0717601166357084
CCDC69	-0.00110696528787573	-0.0333734028041267	-0.0672829571021836
CCND1	-1.56067929880107	-1.53179904899191	-1.63146813340448
CCND3	-0.476591884512304	-0.3234153506815	-0.360356287391564
CCNE1	-0.0532693819722746	-0.0511376237125257	-0.0528474208758568
CCNE2	-0.338640572423574	-0.298306796663773	-0.248287558680149
CCNL1	-0.801364902057842	-0.743344164367822	-0.640013724800313
CCNL2	-0.16324573148173	-0.107153720172409	-0.128440052495534
CCNT1	-0.254574724948534	-0.159748147358071	-0.279456240372347
CCNT2	-0.172285550632017	-0.165715653545066	-0.137200756088805
CCT6A	-1.45585832576477	-1.2800188585079	-1.35004430944658
CCT6B	-0.158162218420625	-0.228882964360429	-0.293677133951974
CD163L1	0.0426224159235539	-0.00293311338427778	-0.0406779763385863
CD44	-0.14308119866981	-0.00374702175018133	-0.0612697009295734
CD72	-0.0407127610891304	-0.0448631579432533	-0.0368786130337958
CDC34	-0.221745516038411	-0.175779582714969	-0.12050386746321
CDIPT	-1.84541285179576	-1.62634314942007	-1.52882859735333
CDK16	0.0997584218509968	-0.00449511809726286	0.0384890607349837
CDK17	-0.165323200679109	-0.220505471226119	-0.185770336997941
CDK19	-0.0694712406343833	-0.0807697654400347	-0.117232168047389
CDK2	-0.765177231800818	-0.60020561071839	-0.70811163658422
CDK5R1	-0.160051384192956	-0.325054880782046	-0.213988552230222
CDK5R2	-0.129328082017858	-0.124734810879042	-0.16825368465573
CDK7	-1.3336344539943	-1.16618124603263	-1.27213772862474
CDK8	-0.465030901735885	-0.301373513716409	-0.401485570747865
CDNF	-0.0944798266000133	0.0472919008492301	-0.046195790276815
CDS1	-0.0813865219028574	-0.0618792029708478	-0.0155840968434056
CDS2	-1.22243345426322	-1.1222303251217	-1.1752054959192
CEACAM1	-0.174940543010626	-0.175631026374418	-0.178143310661556
CELA2A	-0.21377685140212	-0.291546595664092	-0.222389749989043
CFL1	-0.781417861360563	-0.624430176834415	-0.576903159486602
CHM	0.0509273129867574	-0.0179835214657699	0.0821096609561359
CHML	0.0498714417417359	-0.0851636987124081	-0.00948829761537578
CHMP1A	-0.7078563941842	-0.72081480186785	-0.635038835152772
CHMP1B	-0.17996926539589	-0.186246136377403	-0.125382394675852
CHORDC1	-1.46553610099909	-1.4326750335855	-1.02725832223915
CHRNB3	-0.272519260202066	-0.168177673044381	-0.169817664823451
CHSY1	0.0245161327257547	0.0117425328127775	-0.00596181275939966
CHSY3	-0.0779444827934297	-0.0958119100126549	-0.0802087529201454
CHUK	-0.175438379219635	-0.139108359350155	-0.0943739435251884
CKAP5	-1.03469579245073	-0.774902856559914	-0.776205185197763
CLASP1	-0.393425297797935	-0.462399272090339	-0.442725201072103
CLASP2	-0.124900132712356	-0.208791326303083	-0.113142843190875
CLCA1	0.0323446840232373	-0.0983870931111804	-0.160097941550111
CLDN4	-0.200319157337668	-0.182746031474784	-0.172223513124055
CLIP4	0.0324578854298941	0.114611889631041	0.0206009398192414
CLNS1A	-1.65734456820735	-1.61845623519068	-1.35631081148187
CLTA	-0.191444796701986	-0.135319699494399	-0.132871861165391
CLTB	-0.117455319927906	-0.0680590426547276	-0.0587016955171565
CLTC	-1.41135002177297	-1.19464399755978	-1.07385362961782
CLTCL1	-0.141613411776015	-0.0277376469542582	-0.130696841868654
CNOT6	-0.215434672828348	-0.139398502919257	-0.195725845447181
CNOT6L	-0.215616212355889	-0.0745172580009557	-0.0627379712839296
CNOT7	-0.726296000061536	-0.677664293403573	-0.540075081136287
CNOT8	-0.0755108204497114	-0.148852954918234	-0.0188230342005469
COPA	-1.58690421116288	-1.12809314572423	-1.41234482835356
COPG1	-0.488981701349622	-0.53802442350315	-0.569970493974938
COPG2	-0.0198568756783545	-0.0215241431940728	-0.0462349082458759
COPS7A	0.0624206416149508	-0.0073564110151494	-0.00116546845613565
COPS7B	-0.0967173369649387	-0.0856919345371139	-0.125338605065676
COPZ1	-0.612687422661358	-0.538664843798483	-0.618540885931854
COPZ2	-0.0142717909368939	-0.0489599304013479	0.0374968366423234
COQ10A	-0.136515955809824	-0.165995324442986	-0.195258333716143
COQ10B	-0.493760510555237	-0.408653237853987	-0.435004779300737
COX4I1	-0.909421758035103	-0.685168211606101	-0.72222966438474
COX4I2	-0.0647225354256708	-0.0954500282686651	-0.155903668969084
COX6B1	-0.916551909517004	-0.773867461552657	-0.819263810494762
COX6B2	-0.0864109484613085	-0.209397475853388	-0.15184659718802
CPS1	-0.0122927583910708	-0.0336599001915251	-0.0584285919631206
CPSF3	-1.16241303444218	-0.811239049694635	-1.02225945470565
CREBBP	0.579070667562842	0.417760474308842	0.373889661236652
CRK	-0.314147869197037	-0.392886835324547	-0.393429423706321
CRKL	-0.521661903680349	-0.387733827875388	-0.361770304839242
CRNN	-0.094486326768484	-0.232394770937285	-0.125625532112541
CRX	0.00804159213329943	-0.048232405709122	-0.0155478157865284
CRY1	-0.302098143385673	-0.0669883277679985	-0.162073081973742
CRY2	-0.166802670149585	-0.0917227301588443	-0.060350418977822
CRYBB2	-0.0631837816641959	-0.0513600019418749	-0.0981061895267735
CSTF2	-0.060973842437451	-0.0940841721253656	-0.100061230922102
CSTF2T	-0.301620828428235	-0.376144855082262	-0.200363013241277
CTCFL	0.123118315247216	-0.0391651964421041	-0.0263424915420164
CTNNB1	-0.0723497976547771	-0.0785845081676855	-0.110392072211013
CTPS1	-0.922476472516758	-0.761917459899273	-0.657012302514507
CTPS2	0.0898032380122273	-0.0551645695396933	0.0102399229056479
CTR9	-1.06309626534881	-0.996107055002681	-0.965659586393657
CTSZ	-0.124561091436369	-0.165617031160666	-0.205937573305084
CWF19L1	-0.257873579045976	-0.272552020415153	-0.198050618610718
CYFIP1	-0.323922073731934	-0.235278480617149	-0.312422148095725
CYFIP2	0.00960611590827316	-0.0339030676740375	-0.0411436172752975
CYP26C1	-0.0724130487739045	0.0317396545621323	-0.0951549023177713
CYP2A6	-0.0114408301568942	-0.06954896419192	-0.0773347027785695
CYP2C8	-0.0584814902351489	-0.0107334648175706	-0.0624496574672216
CYP7A1	-0.183757705341739	-0.16174271044619	-0.316512123399985
DBT	-0.133106296306191	-0.212232058224654	-0.175297761975714
DCAF4L2	-0.169292821860674	-0.296292104518527	-0.157391036102293
DCAF8L1	0.0366812215362818	0.0908009554268903	0.0384728573950885
DDI1	-0.0204902019471787	-0.0548756187282635	0.0134191543602581
DDI2	-0.544277624779693	-0.489846127625723	-0.458448386325548
DDX17	-0.316982710087543	-0.140352643590982	-0.304946663494178
DDX39A	-0.0828720952160662	-0.110565454902114	-0.0799044896533021
DDX39B	-0.193857452455924	-0.209982295746698	-0.24876983032576
DDX5	-0.899561655490328	-0.666309440537364	-0.649138566441434
DEGS1	0.202597663120982	0.0255386594707664	0.0244784947307623
DEGS2	-0.116366559959439	-0.0799314639799089	-0.167089224276746
DENND5A	0.0376008072771866	-0.0181894310858825	0.0316797511970448
DENND5B	-0.0902944265457901	0.0153040045927597	-0.0745683050100605
DGAT1	-0.509441850955486	-0.514796186467046	-0.43055710428166
DGAT2L6	-0.0295732138990877	0.00923168248707256	0.0550470612035517
DGKI	-0.113830214961931	-0.0978511123592161	-0.0693538854973904
DGKZ	-0.612707431403464	-0.550442621618429	-0.741898164332492
DHX29	-0.755944229072423	-0.818998248060587	-0.595526826677922
DHX9	-0.991839837486307	-1.02335296820166	-0.752346595807021
DLL1	0.0267932404522214	0.0624274636317433	-0.0140655709405506
DLL4	-0.0378118536205159	-0.137260473569759	-0.0290615601933452
DMD	-0.00874476220586391	-0.0629672034936822	-0.00544586929919026
DMP1	-0.0686999901362801	-0.0201342251598341	-0.0777436260187908
DMXL1	0.0113469609918293	0.0423842295877512	0.0130641342038926
DMXL2	-0.123787456768625	-0.206343497551585	-0.135407951065276
DNAJC15	0.0794902914798525	-0.00300863608774962	0.0433766726651096
DNAJC19	-0.518897290731174	-0.435264407528426	-0.411303870559006
DPCR1	-0.0383389507701405	-0.0536872394602864	-0.094789762547638
DRD3	-0.143012318404665	-0.112382278251056	-0.0781307528580148
DST	-0.192250482078051	-0.157251101042339	-0.170651597160198
DUOX1	-0.0456885704409982	-0.0566300792944374	-0.0645986214968522
DUOX2	-0.0804029753006155	-0.0375779912797919	0.00927699021473979
DUSP10	-0.158385671709208	-0.186089785409929	-0.158621643258448
DYNC1LI1	-0.18352609536027	-0.0342728665298316	-0.112584865589478
DYNC1LI2	-0.18124030835791	-0.169904282799877	-0.135645460968581
DYNLRB1	-1.59126549489764	-1.21053680099323	-1.17987203759555
DYNLRB2	-0.0153138844627768	0.0370118430896508	0.0202247106756448
DYNLT1	-0.105081130609854	-0.13617096510056	-0.0790992236193393
DYNLT3	0.0929385833023967	-0.0162216911740576	0.0372480136585126
DZIP1L	-0.0310099652460575	-0.0735638311242427	-0.0784730937339806
DZIP3	-0.0305488279217802	-0.0533075907667047	0.0546096656886992
E2F3	-0.835024735079545	-0.826379747698804	-0.621639052453506
E2F4	-0.0596254831380173	-0.204646046210679	-0.172174311708326
EAF1	-0.202651279834741	-0.103171081606424	-0.133583787539858
EAF2	-0.0195662058328369	-0.00958669443961642	0.0533743058893366
EEFSEC	-0.42716151930682	-0.22702266584023	-0.241748869079449
EFNB1	0.0926732606185943	-0.0562340284146359	-0.0236305958299175
EFR3A	-0.458950188369175	-0.299149555665478	-0.308823032602193
EFR3B	-0.135058860964912	-0.167393341662747	-0.0871696116182753
EGFR	-0.080032989169124	-0.0676716424520131	-0.134378278729587
EIF3B	-1.25503494433021	-1.24299113827359	-1.21502561575531
EIF3J	-0.949506577826313	-0.796567657064924	-0.778758892552506
EIF3L	-0.623273244016596	-0.555083577134003	-0.443051328103164
EIF4A3	-1.22615983687959	-1.16819366212798	-1.24377750021933
ELL	-0.857238969540173	-0.771022417612626	-0.818209876575694
ELL2	-0.0667127161563104	-0.0065927710535887	-0.172485714897716
ENOX1	0.00718234247991243	-0.0642212887652845	0.042560826366646
ENOX2	-0.0491241699125257	0.0545220280549045	0.0284288451464333
EP300	0.322504471058875	0.123329086195073	0.0497037218234053
EPC1	-0.0853245711977112	-0.0459666146034016	-0.011387825325884
EPC2	0.0633048338182671	0.105599774287382	0.129837911969344
EPHA2	-0.042228695713282	-0.0523399717745815	-0.0557031202996229
EPHA3	0.0559401732488687	-0.0249787547719363	-0.0731008981643136
EPS15	-0.352935554226022	-0.36570769005933	-0.367481980934861
EPS15L1	-0.235766859493901	-0.209481577415379	-0.240993771791593
ERBB3	-0.174358625678441	-0.137463723561012	-0.188455387083673
ERC1	0.00165949561449908	-0.0230550519445797	0.0278430450905211
ERC2	-0.0836922269793441	-0.0127657678562147	-0.120021749577916
ERH	-1.23873280729303	-1.28170821278868	-1.09350184518116
ERN1	-0.262538939720031	-0.307207809409336	-0.245327586561894
ERN2	-0.0206654516566812	-0.0898953961178809	-0.0588695400049748
ERO1A	0.00760989961168873	-0.0959195295806821	0.0351920776358113
ERO1B	-0.105834210413732	-0.106769358696613	-0.156721423900099
ESRP1	-0.27494406230744	-0.355685463214277	-0.450054585923489
ESRP2	-0.161454917395384	-0.0502744677481659	-0.153363452157669
EXOC6	-0.0425538312124431	-0.0790800819167498	-0.135468280634837
EXOC6B	-0.0994767210388438	-0.119558252364202	-0.104076301621138
EZH1	-0.0789617151133506	-0.0870759635804667	-0.0234915398074182
EZH2	0.243180975574399	0.237290984128472	0.160081507072187
FAM126A	-0.0453729718015947	-0.143281288364873	-0.0974510731369895
FAM126B	0.042584007034546	0.0159154402958811	-0.0137365583283945
FAM50A	-0.0210968181897855	-0.0878816518725045	-0.0421701849457253
FAM50B	0.0322714989227458	-0.0364674324242757	-0.115106502165134
FAM71A	-0.0349590218172961	-0.0517156101375478	-0.22621751199537
FAM71B	0.0196764417802336	0.0606378683690238	-0.0693042823208024
FANCF	-0.363360050275099	-0.296966008869841	-0.319945101909226
FANCM	-0.737750109357367	-0.608246217884276	-0.563734804101471
FARS2	-0.982664505334187	-0.786105537719423	-0.764249544599307
FBLN1	-0.0617348957607081	-0.117349501408094	-0.0748893333425283
FCRL3	-0.0641018115320642	-0.134645272294471	-0.0609828734795843
FDPS	-0.882111788921556	-0.800000956444641	-0.866198438309512
FEZ1	0.0542352733274743	0.0397224497679126	0.00370485721267532
FEZ2	-0.0842084802745627	-0.10034706672998	-0.11082281361338
FKBP10	-0.157297507093069	-0.114034459683241	-0.189803950417411
FKBP4	-0.148961443284846	-0.111003416740702	-0.111199983231116
FKBP5	-0.232859907971536	-0.262759539331603	-0.108078271689871
FKBP9	-0.20919824065656	-0.144211220270246	-0.347217983718332
FLNB	-0.0184411591736437	0.00661048553191423	0.0338503560735339
FLNC	-0.125385368810473	-0.166310099375597	-0.195592380959692
FLOT1	-0.0398221875412775	-0.055673864719884	-0.116155342779388
FLOT2	-0.204229381872448	-0.212865474462375	-0.18076112338442
FLT1	-0.0343008179993395	0.00228789728502622	0.0116430989732498
FMR1	0.0653291427798255	0.00703027258871865	-0.0239639103555817
FNIP1	-0.140561524600759	-0.0996526470907351	-0.0366000559827738
FNIP2	-0.167747200019279	-0.15385743490626	-0.135995934568204
FOSL1	-0.142107029150748	-0.145156833468313	-0.147167609643618
FOXA1	-0.0637593015242719	-0.0917503767176237	-0.0777216393039951
FOXB1	-0.0250557585771554	0.0850341768564299	-0.0556159303613292
FOXE3	-0.0624502912234402	0.012692748962972	-0.0738638365634094
FOXK1	-0.12832832326436	-0.110152149275511	-0.0892659754794846
FOXK2	-0.544342032443788	-0.487850577688417	-0.51107843851632
FRS2	0.0149455740338538	-0.0489542893622059	-0.0170584206122074
FRS3	-0.225097372432936	-0.240776517801519	-0.290641458611309
FRY	0.0342777785412791	-0.0201856218749608	0.00717612033530204
FRYL	-0.0801569207775754	-0.0751746491871212	-0.0601423921782397
FSD1	-0.139168407280483	-0.16759145311489	-0.0617009544016389
FSD1L	-0.0525338940676534	-0.0959689628635811	-0.0514106331406941
FUT5	-0.0911815354940199	-0.0916978614844113	-0.0820549359736362
FXR1	0.0158536362298793	0.0399173886944714	0.0274643773457589
FXR2	-0.0953783170353241	-0.121001522964882	-0.0717415047302109
FZD8	-0.0343000209570664	-0.0691325397598649	-0.11652109557647
FZR1	-0.218246148850666	-0.194300802529671	-0.232347876821913
G3BP1	-0.170429874699255	-0.0963988934786705	-0.101955154279826
G3BP2	0.0693954307186303	0.00881073699550728	-0.10675265200964
G6PC	-0.0053300398981745	-0.0602571017820984	-0.0199273727232581
GABPB1	-0.930884135423697	-0.699938014346113	-0.693811564083021
GABPB2	-0.201781367448521	-0.190430207309912	-0.153494972510753
GALNT2	-0.0872700444501561	-0.126589899289371	-0.171757529703837
GALNT5	-0.115607686215657	-0.140176437851704	-0.164868506824484
GALR3	-0.110364493333812	-0.144879647412212	-0.232328380961708
GAPDH	-1.41689652543364	-1.03183235045759	-1.15894418253676
GATAD2A	-0.374438871465201	-0.404034405986562	-0.466136526331935
GBP3	0.0434608553818054	0.0432444250260886	-0.0156336433229826
GBX1	-0.0750260344502251	-0.119522616355179	-0.162716360816342
GBX2	-0.0707600579815467	-0.0299514023115637	-0.0847499057506428
GCM2	-0.203525365255326	-0.140465289323626	-0.188986572647945
GDF15	-0.0237064189311224	-0.00345649740325649	0.00157708708710778
GDI1	0.0887466542048799	-0.0291434876535251	-0.0646706350411623
GDI2	-0.681155166723612	-0.581276811965813	-0.603373721228102
GFM1	-1.17211602060976	-1.09678472701747	-1.03025503381782
GIT1	0.0160245633817323	0.000746640432150342	0.0427146406875739
GIT2	-0.115163488155423	-0.194603116483254	-0.124826556046901
GJA8	-0.197482983983715	-0.255002829595863	-0.272420100829581
GLIS3	-0.0247690792579451	0.0412851912516038	0.0447611198070058
GLT6D1	-0.0154603658212211	-0.0973866550243019	-0.0108656818151217
GMPR	-0.092327173286435	-0.205190099524157	-0.115787442955977
GMPR2	-0.139767773739112	-0.20799857623981	-0.143725572172315
GNB3	-0.102297213407205	-0.237252986071927	-0.106267224493803
GOLPH3	-0.125855127932601	-0.0891525494192837	-0.18529329349612
GOLPH3L	-0.201985314538306	-0.0902784816648249	-0.125960102862409
GOLT1A	-0.129459134454846	-0.186023392131711	-0.0709597664530464
GOLT1B	-0.277046177584226	-0.19773704517795	-0.169349792262407
GPR151	0.125710635271781	0.0545686044206384	0.0309073457480096
GPR183	0.022874297755548	-0.0078378837535512	-0.0168421269932184
GPR50	0.102435259488566	0.0960029866257227	0.0590339335836788
GPSM1	-0.129468841622432	-0.118018035135235	-0.142361979325758
GPSM2	-0.031649370312148	-0.0747291126668625	-0.0917380182959856
GRHL2	-0.44900299137728	-0.343703246662743	-0.44649770917609
GRHL3	-0.0788308683711892	-0.0914030828157839	-0.0707752320797911
GRIP1	-0.102255710269628	-0.0587453157711695	-0.0432447704808827
GRIP2	-0.0550452813946439	-0.0786926522599575	-0.0557218041783899
GRM4	-0.0749577127159587	-0.0794295266295088	-0.106637979676698
GSDMD	-0.467419677880635	-0.537222616966151	-0.435313471323992
GSTP1	-0.246193963999574	-0.193292953670049	-0.280034624484829
GSX1	-0.0797689536440845	-0.0914787999344472	-0.171645902678627
GSX2	0.00606363408753391	0.126653501802839	0.0183144967929281
GTF3C1	-1.00601527848586	-1.02082854507717	-0.957260566459504
GXYLT1	-0.262028943932919	-0.179773953213087	-0.319347249383626
GXYLT2	-0.061389964383394	-0.110450892203065	-0.185754870191632
GYS1	-0.0831408070905572	-0.0903217936256317	-0.0996611236970593
GYS2	-0.17856509415489	-0.108188018758117	-0.0605264619575875
H1FOO	-0.0998158063260648	-0.0802392608241235	-0.1094951660667
H2AFX	-0.3541773439023	-0.333323802869904	-0.314415360892999
H2BFM	0.027229861613227	-0.0412551286112338	0.0318097548488299
HACD1	-0.0677115548854362	-0.0985301229200562	0.0102219626576749
HACD2	-0.234521420860109	-0.132580583948955	-0.22895739332905
HASPIN	-0.475469212123329	-0.439589954151877	-0.529504025474659
HEATR5A	-0.261283248701123	-0.182706378554694	-0.154457341552024
HEATR5B	-0.0382632840792057	0.00893976434553379	0.001969173400942
HMG20B	-0.0506716546633086	-0.0232108113626146	-0.119225266863934
HMGCL	-0.104271583967219	-0.125404592713519	-0.152790794669321
HMGCLL1	-0.14800719220115	-0.131007292152483	-0.0700415075423816
HMGCS1	-1.28853804889264	-0.912590340342413	-1.12581510620644
HMGCS2	-0.0626631356609136	-0.189377610085054	-0.201844318478619
HMSD	-0.0951022390806261	-0.0493999769970011	-0.114122394986315
HNRNPF	-0.345619402313571	-0.435456366787825	-0.465368246730498
HNRNPH1	-0.878674286144697	-0.870942414554323	-0.887660539698315
HNRNPH3	-0.38112475733575	-0.356315744398383	-0.396310399479458
HNRNPK	-0.999660271126707	-0.675352535112098	-0.896703053561315
HOXB1	-0.112868103406303	-0.0535489084884499	-0.102730203864623
HPS1	0.165631628792305	0.0470829637617749	0.0726972118605165
HRAS	-0.157094009872462	-0.207498182581172	-0.150153522519798
HRH1	-0.0507200363055552	-0.0298219892697233	-0.0987785241083145
HRH3	-0.00500624665157411	0.0539731938312682	-0.0449403962140657
HSCB	-1.68545363455359	-1.10639841079111	-1.13563689576139
HTR2C	0.0614663028546039	0.02946434345734	0.0219129569143171
HTR3D	0.00697547545290034	0.0467411054705663	-0.0138710049104679
HTR3E	-0.108821915531834	-0.0525377078370544	-0.0929890806531461
HUS1	-1.13351907310945	-0.952515309946604	-0.819161207809323
HUS1B	-0.0928124892995621	-0.13197042305207	-0.0284297001619149
IAPP	0.027473078879825	-0.0431239852580703	-0.0678134551228337
