gene	Mel270.D28A	Mel270.D28B	Mel270.D28C	Mel270.D35A	Mel270.D35B	Mel270.D35C
AP2A2	0.604448621981219	0.316925653412936	0.6250422904581	0.814084440403056	0.137745109666228	0.624079843769247
AP3M1	0.883575188977484	0.314296944004406	0.536235495913256	1.00487449545223	0.340465424093081	0.643464113477101
AP5M1	0.186473223753966	0.510698841875893	0.594402477277709	0.254969516057998	0.473321827391654	0.624198143211757
APH1A	0.57202452222019	0.237724920192431	0.428462091255194	0.615690155209815	0.216111466132976	0.390108288563053
APH1B	0.0723635874960306	0.349111663201754	0.223144238932601	0.107934421514945	0.322461062306989	0.385514695668718
APOBEC1	0.450950232036073	0.175372815792671	0.366104570052624	0.242833939179757	0.318220660209411	0.49590909376367
APOBEC3C	0.499056125193289	0.383982126215798	0.700786595975965	0.301261442621396	0.341688061142835	0.679676083632388
AQP8	0.670282983516114	0.518323466532705	0.70865636015391	0.548378581751301	0.353094305650442	0.758282297034445
ARFGEF1	0.577004296984584	0.565047054672769	0.670193789344225	0.763199387033521	0.587498985096451	0.582725748224051
ARFGEF2	0.682547639917651	0.296634086123778	0.373396001052669	0.562930012658862	0.211243739777534	0.530984625633333
ARFIP1	0.816656449550947	0.687600090971786	0.693236527520959	0.814669328025393	0.854965520216475	0.815869664979211
ARFIP2	0.331152248330032	0.154981823169401	0.176460305312979	0.387257466283268	0.0980241777483727	0.164003585291509
ARHGEF3	0.459492926217633	0.694452648204751	0.727303489455686	0.449252766464475	0.846882151449495	0.865025908016109
ARHGEF6	0.65106749053784	0.535022385993289	0.773784172334405	0.774807870003649	0.502061064098188	0.636746827558168
ARHGEF7	0.304375209595225	0.481333413146471	0.535261949028777	0.566575244650017	0.535227076354468	0.576881738676066
ARID1A	0.22433471107203	0.0589771904458485	-0.141485138534165	0.109550676250086	-0.0118525911711181	-0.009056854879639
ARID1B	0.407098491946995	0.430400090159585	0.552762697904976	0.429698121151501	0.218918170275941	0.66382488971986
ARID4A	0.32228266156674	-0.0208698105543617	-0.140038146479212	0.352834047176224	-0.182732685512452	-0.237585469078832
ARPC5	0.284925773777778	-0.0661356835689187	0.161437323146811	0.303357651989453	-0.0234020663822181	0.29454855641985
ARPC5L	0.495885171437197	0.453269853492834	0.398846067486996	0.423662541030757	0.462357604722448	0.362499066082995
ARSJ	0.601353177894485	0.409701716350911	0.0694479908856073	0.696601483358454	0.480005404029731	0.114426730532734
ASCL1	0.640880407444671	0.653669606888483	0.218211922419596	0.75562686666113	0.655399341011574	0.287199337664186
ASF1A	-0.65146574967756	-0.448175863604642	-0.375989444038698	-0.825712197360854	-0.73307873328331	-0.468666842880774
ASF1B	-0.127319013030977	-0.163580301118023	-0.186729339065102	-0.329378600653937	-0.327424252132869	-0.377025520049143
ATAD2	0.615347202978176	0.671404414680716	0.370376791111981	0.874795767403826	0.861051558646074	0.476244245597071
ATAD2B	0.335868365226691	0.588033458853609	0.622726511954065	0.262845716159484	0.636223109952134	0.607065597551882
ATM	0.487550402888373	0.235090163607663	0.571826969706594	0.554849825675336	0.139453242782167	0.396180912175234
ATOH1	0.260147099849612	0.326464245281931	0.56526752966827	0.112172721104332	0.335058891867971	0.546056412334731
ATP5F1A	0.191047266154665	-0.0199649722818606	0.500022849381487	0.248373149317471	-0.225935884574417	0.493349599542212
ATP5F1B	0.0326346862740623	0.108932539669657	0.399136104631628	-0.0264415284528291	0.187563015651824	0.248157122267358
ATP5F1D	0.439106275637097	0.407834963514899	0.346008310882743	0.503328524634237	0.39719955860081	0.162195053111806
ATP5PB	0.589440191286666	0.108640247669661	0.682152312352623	0.763487281421519	0.0744841481289515	0.607881928313541
ATP6V1B1	0.0118496647583108	0.243979877425912	0.0640043537046718	0.0210668366637634	0.316482302672466	-0.0817377086758413
ATP6V1B2	-0.61478394639223	-0.739778533381046	-1.35932471906308	-0.766795057251886	-1.02257830777117	-1.3940864406299
ATP6V1C1	-0.56920197913279	-0.635446842384961	-0.750383810195988	-0.508586962593505	-0.489644097728464	-0.888851615834044
ATP6V1C2	0.269779994323773	0.225040993436849	0.452684629924	0.241532012725949	0.252074899031088	0.662609007313599
ATP6V1D	0.0700699160403888	-0.517413231681416	-0.0590725095454921	0.35753782926846	-0.594781358866335	0.18430972589896
ATP6V1E1	0.72855934514647	0.391747898182197	0.0427648862659649	0.939689115214837	0.381939820486269	-0.0484019682838113
ATP6V1E2	0.159225920938677	0.233215858443255	0.267457420177813	0.0539439495539507	0.381192354479898	0.256274171466101
ATP7A	-0.13631913093905	0.130687351433903	-0.541732134487336	0.0165660401406194	-0.00634933493496159	-0.787266317986473
ATP7B	0.458126847977062	0.481345827343705	0.646061606131619	0.505164034590806	0.434811704930015	0.722398345748799
ATP8B3	0.538658923143265	0.567105285245096	0.353814167180482	0.538955723754725	0.490185155502181	0.257172766746426
ATR	0.09189332111524	-0.193920059358011	0.0468212738005895	0.255781666519663	-0.130793032465304	0.0108735361927374
AXL	0.226900362340654	0.650366457023943	0.576338056340104	0.183729405236542	0.770278855984033	0.534698581410013
BAP1	-0.0109969272304433	0.0841510002744001	0.00179549530028203	-0.010573663554932	0.0975866521148953	0.0218844234234568
BARHL1	0.413643069731462	0.571196364512682	0.557797692819179	0.427288901392795	0.648078009004926	0.696273660147489
BATF3	0.511117313923741	0.155632602935412	0.373049860715315	0.532797533152706	0.0700731892752047	0.564202150048912
BCAP31	0.693336401308988	0.154339979545583	0.717597441264528	0.833275237083039	0.0361516669252116	0.735130312484802
BECN1	0.280240503841023	0.66045451009331	0.275091797795809	0.409476153649564	0.656948168127313	0.144400100271721
BECN2	0.550193747968829	0.482643287082428	0.631068495356637	0.419683070244583	0.512345520149991	0.48902001444156
BICD1	-0.00169502988889142	-0.399430400441853	0.354617101813306	0.0127799815725447	-0.55298640297664	0.40035968745319
BICD2	0.316432072962444	0.514477417493545	0.593520088478636	0.408872897710525	0.407323796404989	0.600596061041588
BRD8	-0.00955895156083513	0.413166905497938	-0.220826252966728	0.0807866902989983	0.37471805550149	-0.235511616013893
BRSK1	0.433475024637058	0.397212166945057	0.0835007464870074	0.37449079222909	0.362299407271398	0.220556817268562
BRSK2	0.621502613046597	0.421784709552839	0.571733108488968	0.656212738071259	0.308497441885971	0.627865229290106
BTBD11	0.40099180729407	0.360570899708353	0.543482073369661	0.408328449511962	0.327697058658565	0.574198013624379
BTG1	0.755918598005688	0.587112402905763	0.592628889095399	0.789913357620112	0.536455849624952	0.640132293650841
BUB1B	-0.19457303562681	-0.129163647197853	0.00838127530809051	-0.245937557246767	-0.171564492325926	-0.128353305733897
BUB3	-1.43064495042073	-1.33375229119427	-1.20994953735784	-1.19535390002095	-1.48217061217525	-1.35350969716842
BZW1	0.26060714766025	0.189804032407619	0.487393467421849	0.214353664662868	0.206914064176858	0.310044899167227
BZW2	0.0430367576844418	-0.198823052936228	0.177678442249914	-0.0579197570864602	-0.417718255262323	0.0723185696566888
CAB39	0.793317616443507	0.942153374351121	0.733921025332635	0.855991384983618	1.02172269438065	0.786965062595031
CAB39L	0.464103758503642	0.648223735115268	0.591050258687799	0.565419461916898	0.699931625437729	0.585029600318188
CABP5	0.674897648780924	0.407326434926504	0.828605323199748	0.71113517068919	0.243798414286515	0.742131812091656
CADPS	0.2590226203105	0.621732435820413	0.46080775789352	0.152133760082101	0.601132055670497	0.518001614760414
CADPS2	0.667232656037445	0.354313149799144	0.715406203566696	0.661488092971836	0.432213278022311	0.55218256993072
CALY	0.424929037356105	0.479186026229788	0.520140692645289	0.284494077002177	0.472871940703885	0.624736645475665
CAND1	-0.319549313856001	0.0475970954207128	-0.330916826703071	-0.378308090166179	0.0785935925058933	-0.365823674760097
CAND2	0.390241582642159	0.294906862169937	0.188961987915266	0.222926777818375	0.0973873251921164	0.186297469680484
CAP1	0.491243369234747	0.198652896651502	0.387063566600874	0.561198463911444	0.209199045511193	0.344790073388814
CAP2	0.243414426747724	-0.137960249933385	0.353498013981485	0.156998141345857	-0.164702615890587	0.375222864674414
CAPN2	0.424989629052787	0.622461722707657	0.636317384489677	0.582497543370577	0.779722375431354	0.461380651133997
CASP4	0.51019577756649	0.564873616798753	0.362582427843056	0.4322952933493	0.614880951613558	0.246649527469214
CAT	0.545677707231044	0.37968269627504	0.605967010291118	0.727784296466881	0.225796019793298	0.714760064388635
CAV1	0.599404109929277	0.463856636201418	0.488510957619645	0.523226137216366	0.662256342622234	0.27687190348424
CAVIN1	-0.0336449339189743	0.613697918391527	0.590776253637502	0.0286229153188412	0.716823473142587	0.566584966986654
CBLL1	0.556690779124761	0.287420349209507	0.571756335784877	0.699636447412893	0.235670828491974	0.637788355834445
CBLL2	0.298873084006988	0.493741249203356	0.764246618642581	0.353047998268224	0.546991457151723	0.900819667154585
CCDC69	0.629474280481588	0.566304303571086	0.555132096880902	0.505322190057804	0.651806189323839	0.563920955455301
CCND1	-1.52936106368014	-1.2929554049047	-1.34951934220862	-1.91754074884552	-1.54147460112264	-1.64121672578937
CCND3	0.0424052626780568	-0.179587289870537	-0.0245035569315727	0.00910257870399819	-0.442334672458169	-0.121502358804975
CCNE1	0.0956976734123782	0.206963366867722	0.405941420133319	-0.0118614090890824	0.260782852137765	0.454419520855931
CCNE2	0.237931998256399	0.155480536120531	0.452648684051367	0.31274701333198	0.355956233210239	0.362153787925437
CCNL1	-0.363077352807154	0.176414531944465	-0.122982881653698	-0.534170536853833	0.167844751359744	-0.462355512537497
CCNL2	0.374954839125863	0.515600220109891	0.531699267592232	0.359216151063567	0.320941741729852	0.443309911455403
CCNT1	0.236251882320254	0.376177846174081	0.379468112000344	0.302771335942751	0.233809636601035	0.515818306953849
CCNT2	0.800444214338718	0.743989209965578	0.566352272319309	0.930647965489357	0.930679067821111	0.90572256536063
CCT6A	-0.462493519770167	0.0727442459300364	-0.380569699574306	-0.416309863670356	-0.000443374000392978	-0.417815346254153
CCT6B	0.701956216349524	0.515367510673473	0.576817197954161	0.628272406509888	0.661963845252753	0.556170436571256
CD163L1	0.349058855866684	0.718138813378404	0.391531629565667	0.312201501248468	0.635426584298909	0.318027167004013
CD44	0.692519746658324	0.268296929088338	0.370482309305627	0.61584843084407	0.264141423794292	0.319987108790751
CD72	0.527013746715533	0.638730986305944	0.508272548118587	0.468145104614093	0.561509922814724	0.587462063990898
CDC34	0.268407094624855	0.579411173996096	0.87075599503943	0.510592178224055	0.631834207301146	0.848953660422989
CDIPT	0.0767595452134633	-0.3421543364746	-0.122872477557449	-0.0388064695564443	-0.360875817464131	-0.162756064339087
CDK16	0.658737010019357	0.599387396882808	0.475424769437394	0.727167447383265	0.679032655522339	0.467704851009873
CDK17	0.331387543786235	0.442797591900562	-0.116649016249304	0.239711440221294	0.491700758709152	-0.163262798380463
CDK19	0.466863685528308	0.566601006063154	0.482674778846918	0.480755777584373	0.619941392618019	0.468899108241473
CDK2	-0.55003966827717	-0.7105628586454	-0.710342164585913	-0.686762651069417	-0.753026959068281	-1.1354495991197
CDK5R1	0.100172578590543	0.297270862699206	0.467003016713497	0.155498972280258	0.247185921961912	0.359398411131225
CDK5R2	0.124143108313141	0.267687152976624	0.357462202837553	-0.0207185250244161	0.34022860894218	0.287344524450146
CDK7	-0.86694023772094	-0.449974053950258	-0.563454023221435	-0.925081596484863	-0.508281564830666	-0.355489754646921
CDK8	0.213440212632727	0.341626737326212	-0.105288863177757	0.181284717079625	0.168822830998834	-0.176701781644657
CDNF	0.500062994539125	0.295559792275521	0.239200636641412	0.381180110795433	0.321298432768655	0.185607789299366
CDS1	0.484581547294074	0.154011569931793	0.612247238781221	0.553580112621817	0.0190838280449667	0.778739941968225
CDS2	-0.164801073222201	0.118737343336597	-0.176568193732173	-0.336523491294099	-0.0354410079584174	-0.451747203142164
CEACAM1	0.341650144232826	0.422704132364882	0.578987524895672	0.115882147315861	0.521819462568544	0.689466340940678
CELA2A	-0.201198854252502	0.556516602780308	0.669888932911529	-0.335776326582184	0.576031538804442	0.731852894435726
CFL1	-0.0538734368445396	0.462223658775249	-0.104286630383846	0.0597370847783851	0.327145153693575	-0.306502421430129
CHM	0.551993861552405	0.714658186629799	0.431421162510124	0.606505738194779	0.652066476562088	0.247516316613253
CHML	0.485653747522438	0.171320395458115	0.475644100658644	0.693448053778562	0.376361461689883	0.490749830261588
CHMP1A	0.496836201225427	0.364424514318178	0.352506628574433	0.421227469000891	0.328344826147658	0.282707167932546
CHMP1B	0.432005015307139	0.3537320559873	0.534765165281633	0.511559972369925	0.43015391373076	0.515159264326004
CHORDC1	-1.1614006969888	-1.20780203225625	-1.19615212545579	-1.13085864221865	-1.23566116497728	-1.55601632865537
CHRNB3	0.293317250726808	0.589790114800716	0.55840616623168	0.32656964685174	0.603125338032649	0.623779411688328
CHSY1	0.742985173935274	0.853590722562774	0.744986399500946	0.785021702474682	0.744102204019847	0.818419500311862
CHSY3	0.347879251834812	0.625377353267975	0.919835367557734	0.364625924761907	0.638269325837279	0.910705567172569
CHUK	0.24945676522037	0.56954708200383	0.65896274045204	0.193112433831423	0.470200011142965	0.629771890106867
CKAP5	-0.363391724772147	-0.0805766478242149	-0.0793841200664987	-0.295060211165888	0.156440887778893	-0.0803318990842853
CLASP1	0.602673085166322	0.589850809707934	0.643730275360385	0.590686970655509	0.581364027396569	0.446142239937739
CLASP2	0.554701274323415	0.414884085220599	0.387996326312773	0.614569158121462	0.421708998543453	0.167498074467282
CLCA1	0.487840318688634	0.850633059398944	0.745590304917177	0.402031777448819	0.915642350099745	0.820165790569201
CLDN4	0.430150960466186	0.310607300767372	0.377297079567064	0.324865742272321	0.373425629243835	0.412091380659247
CLIP4	0.777602542596717	0.693711856071144	0.649201427632583	0.845662242728453	0.795979026011557	0.599733804369366
CLNS1A	-0.678364315656361	-0.449497932225158	-0.566340460593826	-0.797301520172157	-0.369111966980987	-0.624463383936408
CLTA	0.312942914125018	0.367535232812806	0.533044313969472	0.364379927877988	0.458728220977599	0.623616314580713
CLTB	0.568661204327964	0.652351980425469	0.353510833797092	0.420888833201081	0.62607454284335	0.344585060593663
CLTC	-0.224339654429072	-0.260025215235189	-0.562242225713991	-0.279475258926897	-0.416680531322043	-0.706288165607936
CLTCL1	0.428078364369188	0.729028644483142	0.642969807591782	0.639124779562933	0.789565172762564	0.801002090126151
CNOT6	0.631584250079316	0.586318316544277	0.0846018844994868	0.681849894702801	0.490359058233386	0.106193863624353
CNOT6L	0.66906486607653	0.642050297170785	0.632544906500596	0.561229991355314	0.673785839124956	0.699439102115759
CNOT7	-0.136321932441088	-0.0241941402234098	-0.0858139650915241	-0.270724762837928	0.0861555360263564	-0.343579532483783
CNOT8	0.63125476171979	0.482665176547914	0.518495020626875	0.549799050228798	0.429156266450683	0.400591244319797
COPA	-1.10738436420586	-1.01716036675155	-1.50697285653546	-1.08911279930686	-1.26505928953893	-1.67075851919227
COPG1	0.231637629244407	0.442896716845005	0.382624010266285	0.108028735396966	0.383878391417648	0.499873819737511
COPG2	0.112493612180848	0.100532372528906	0.273322523787205	0.253244894260481	0.156514601218905	0.309131029895866
COPS7A	0.417575843258162	0.0464102419203486	0.16299452114798	0.376729393985321	0.00651875367807705	0.107048945706255
COPS7B	0.156398708208498	-0.00777683698594268	0.478027960730788	-0.0515371073424866	0.265028859088491	0.409781229208571
COPZ1	-0.170863013196046	0.0736501611842888	-0.336561055049833	-0.210474686998293	0.058598387041718	-0.192756538376039
COPZ2	0.731605478136447	0.646085210657959	0.73294402947086	0.69846438260783	0.656777172819655	0.799615456370307
COQ10A	0.0525222833735751	0.292020669746115	-0.207526090475866	0.302741296089527	0.366840266096062	-0.295322595998815
COQ10B	0.684078346693438	0.644010369943899	0.473841713639173	0.854557617474703	0.760069034773806	0.573200190925617
COX4I1	0.166803244219094	0.419299357819181	0.180782964326283	0.135882853025881	0.38049067280601	-0.0595179423931094
COX4I2	0.138357134688851	0.207200252974752	0.351458636411324	0.0950382617926246	0.133177793086213	0.29287527932822
COX6B1	0.416210985726287	0.602001328768626	0.426484339900932	0.438253969585513	0.502383598488008	0.323993232486591
COX6B2	0.692163782399139	0.458394641692429	0.182222682612215	0.610116445105918	0.460182434499468	0.114156362746445
CPS1	0.451763906212434	0.192032229425436	0.468858493084069	0.461819210068673	0.302110120515882	0.388053060357085
CPSF3	-0.229566509359211	-0.53496796119802	-0.386611807388275	0.108554704072086	-0.874178758826639	-0.0556447172890921
CREBBP	0.615183789043824	0.481384173093311	0.615652667362819	0.75382654342123	0.40129714632962	0.531269781979314
CRK	0.274785630925214	-0.17480931363966	0.0815700528028902	0.167724483404244	-0.222823342579608	-0.104435622601417
CRKL	0.38447359487535	0.0675791376163465	0.643172959258333	0.232131065808901	-0.0235010069370626	0.569946364650758
CRNN	0.36587386576729	0.423975990754541	0.0633603096969612	0.426010331770463	0.465989137749472	0.0588300524455007
CRX	0.294982855168887	0.753150084397211	0.211757662804151	0.163232710151792	0.668302846906966	0.127585201435668
CRY1	0.566958178329643	0.404933406412492	0.628734821925816	0.681052430990015	0.458071631928332	0.703044040470392
CRY2	0.163594727723066	0.214309825285299	0.333486308423892	0.0720604922864627	0.12861178354796	0.251374421595788
CRYBB2	0.587671794128075	0.595549270250035	0.544225146996373	0.486963275682459	0.595170358779629	0.482578130742315
CSTF2	0.911891341367721	1.11641299557936	0.719394520499153	0.849580493244803	1.06306348488209	0.784985284808275
CSTF2T	1.02263905727602	0.49296972507437	0.353403373585458	0.854164774407587	0.663246470400389	0.401894463704155
CTCFL	0.678668998380197	0.397590967698193	0.668644736967572	0.555616531251192	0.293400369960166	0.438403380000786
CTNNB1	0.0991380827847354	0.305464822130127	0.198998926054904	0.122659281236177	0.223068860439283	0.233931872901185
CTPS1	0.349045419939069	0.509997829218409	0.724767806940854	0.250002532624652	0.61730767408845	0.639222791335167
CTPS2	0.924668982824496	0.167748622551724	0.834584650428876	0.809087360253964	-0.00674520287742369	0.867843314881466
CTR9	-0.231637666417533	-0.582727386634037	-0.16895846696887	-0.104098246217785	-0.707726894832938	-0.2411913909923
CTSZ	0.0424121653811999	0.365931154814802	0.257098230963733	-0.0708345680914478	0.295274624436189	0.356682874234015
CWF19L1	0.372771548547378	0.636220605537048	0.32144747395994	0.261562413611086	0.711048247415299	0.279969284796634
CYFIP1	0.471960364385269	0.534703229809948	0.408644163477448	0.518990274819422	0.546089966133268	0.472909119776197
CYFIP2	0.679297741431772	0.434397936932231	0.608103838383988	0.678178351419622	0.626043088140839	0.573560100714702
CYP26C1	0.254525404606282	0.352403371758364	0.466433415582524	0.204405968039951	0.46053181912833	0.60212757636651
CYP2A6	0.192821935091996	0.209349989439967	0.635502950971797	0.302549947420994	0.0484848122102355	0.780854581092991
CYP2C8	0.713289550726369	0.52314035340478	0.775799894171301	0.871911649038555	0.614252893935354	0.728227939282221
CYP7A1	0.257301975869487	0.693731605861352	0.378142542932036	0.0910466895222883	0.84018893290458	0.379181625100782
DBT	0.385243212230095	0.307934181551543	0.36957157474977	0.524053878707247	0.445116003400341	0.306196115487662
DCAF4L2	0.760461127972248	0.860772384724693	0.634749876059967	0.690062504193504	0.725489253606887	0.697121356541019
DCAF8L1	0.875581610920921	1.08387907130203	0.468934147826512	1.00306083166813	1.33152649065721	0.292518658469983
DDI1	0.756394139669755	0.681830983859059	0.569794581618375	0.800595202147405	0.591485662952966	0.537135545952399
DDI2	0.306300867592433	0.175980784767249	0.294001682360547	0.460979990401181	-0.0790944046504712	0.16419367524114
DDX17	0.73287330680744	0.331404522375529	0.447428348891482	0.872240419080484	0.483176672560722	0.320749644382279
DDX39A	0.532312913575639	0.552363032064022	0.465026058556596	0.629996045171071	0.387880460583073	0.42658152638095
DDX39B	0.13145548573871	0.210534020833125	0.168413689791589	-0.116228081389367	0.112379842651691	0.260539079820455
DDX5	-0.386200111139524	-0.189344639506342	-0.0242522967708564	-0.355542726964027	-0.2529853293204	-0.336393978285426
DEGS1	0.713803549919936	0.395092233803366	0.264327022567221	0.73203817053036	0.408017839243483	0.274218100826612
DEGS2	0.177098071384527	0.390740115837726	0.350223218674313	0.199296048722469	0.272371947508874	0.404007353725086
DENND5A	0.214052091646717	0.675497643616343	0.168876386130321	0.201816372237491	0.589404579739036	-0.0458944735434057
DENND5B	0.767352734776264	0.674596859930605	0.843238862843929	0.811215311871267	0.726390900323293	0.925181580994871
DGAT1	0.218742855761862	0.376423926012792	0.507867451364754	0.192649888325478	0.370575635874882	0.523261007262914
DGAT2L6	0.629227541704122	0.813181785262853	0.781760476247792	0.600509571123193	0.923863964184863	0.547287618415581
DGKI	0.389954901112813	0.648325468757618	0.38072834611866	0.417334529843691	0.544152624478914	0.230253246558781
DGKZ	-0.0796056840260378	-0.17378118835814	-0.178275302618561	-0.45623578354812	-0.256475924685444	-0.531471978643006
DHX29	0.4343311783195	0.186116681603633	0.28119602216932	0.363197866209524	0.294926202963889	0.373996101225138
DHX9	-0.8429047582096	-0.901693600808595	-0.92308359887051	-0.897505530150872	-0.917603089449387	-0.945345686577921
DLL1	0.684852773940091	0.387173274035685	0.588483499231892	0.812077487274139	0.373765019439043	0.697524498385405
DLL4	0.567106182431259	0.710160320546175	0.453048705253487	0.569946238207116	0.735905666064663	0.472454354518916
DMD	0.202675870687105	0.775261789559282	0.175845437133342	0.172955401195123	0.782192127693538	0.0865489532208589
DMP1	0.181352729655003	0.497559106243865	0.385360504809862	0.295238994901499	0.390880262917889	0.483709470908949
DMXL1	0.553474423824905	0.66532867400138	0.407266033426497	0.628444001801378	0.769022083945945	0.368716003082011
DMXL2	0.0347393949978182	0.425021085154121	0.47927946189891	-0.043638285514695	0.46791772364123	0.611528179930315
DNAJC15	0.392184509141864	0.220358051504122	0.706875441786025	0.309791226183842	0.405535678000904	0.767010670996055
DNAJC19	0.602024422469106	0.737782496661371	0.365011472246926	0.611879652796678	0.891729873493554	0.387286417265292
DPCR1	0.621780592466079	0.796778209208688	0.65936835273469	0.640965294022291	0.771948444548144	0.760693323140184
DRD3	0.653095639911153	0.944782272928823	0.504854288389738	0.831318246075747	0.994317606012186	0.543032159904041
DST	0.675476636376046	0.629109712790973	0.382709466333282	0.785629721378202	0.590424744908818	0.494489105163843
DUOX1	0.475433969774418	0.37856345273655	0.592157744212385	0.540932107577105	0.605809114671883	0.680700065877813
DUOX2	0.264068461653038	0.490384598891859	0.182815176404968	0.0953770528059571	0.543531027688199	0.235677195102116
DUSP10	0.28062155354004	0.413153478413866	0.278459558244556	0.135009052462834	0.555868101823188	0.245910760546793
DYNC1LI1	0.234122790548853	0.401928850954042	0.439155108625136	0.194975439151081	0.575477237320843	0.543713396810847
DYNC1LI2	0.437477987366673	0.621678464430229	0.630576062157101	0.614004085254028	0.570517375826081	0.535248889162594
DYNLRB1	-0.77285429230401	-0.904854048292212	-1.14880219477296	-0.748333551037371	-0.946042740189462	-1.26412856566449
DYNLRB2	0.720331200869555	0.637863523736963	0.707496436171554	0.93782792017351	0.666709778033142	0.789401411754991
