gene	Mel202.D28A	Mel202.D28B	Mel202.D28C
CADPS2	-0.0115831382104071	-0.000258805320560357	0.0495310191833548
CALY	-0.117900408447219	-0.108883130380784	-0.0632867658423978
CAND1	-0.142637340266562	-0.212842488072393	-0.218735159902047
CAND2	-0.076564821303037	-0.100164944035424	-0.0730884060639884
CAP1	-0.163605138302711	-0.173052532093306	-0.0587620151503294
CAP2	-0.13472475044574	-0.331805080128667	-0.132491674314208
CAPN2	-0.0943940444104353	-0.189148169423671	-0.180689663842371
CASP4	-0.0596664531647031	-0.0825214637378274	-0.0636279256955836
CAT	-0.0652360967794454	-0.0747969191940983	-0.0603936423338529
CAV1	0.035697669928225	-0.0773694780366425	-0.0922767186814844
CAVIN1	-0.0940882504566824	-0.0838171338176127	-0.130328484666957
CBLL1	0.0166198744835465	-0.101763567119173	-0.0264460534496316
CBLL2	0.0733557104357748	-0.00604486901452916	0.0667133374758593
CCDC69	-0.0782440903727982	-0.0339217932485251	-0.0480657716873536
CCND1	-1.16900614942421	-0.983601895582424	-0.999260385860047
CCND3	-0.387040834624206	-0.442955913591834	-0.346846790829559
CCNE1	-0.122705981639023	-0.0811346541866637	0.0227495694773802
CCNE2	-0.35557382910386	-0.234303619145338	-0.154315219407712
CCNL1	-0.656403018840401	-0.603302630313464	-0.473953950283177
CCNL2	-0.142251647647311	-0.0908426119313784	-0.0403526264155467
CCNT1	-0.139280780249003	-0.106097076777704	-0.211297243390697
CCNT2	-0.173830342648773	-0.0916033886515397	-0.0415374727979574
CCT6A	-0.653046448169381	-0.386135584970218	-0.393625469799133
CCT6B	-0.0636403822520232	-0.0812312219668041	-0.0910197410620675
CD163L1	0.00932341921620256	0.0451361101870276	-0.0248338753421654
CD44	-0.132739821614306	0.107783965966915	-0.000480148717175805
CD72	0.0451414287594991	-0.0178488763608172	-0.0666464744218604
CDC34	-0.0992512030518491	-0.00299049071476427	0.0347206605040224
CDIPT	-0.88603528638201	-0.750638933908158	-0.662215692756634
CDK16	0.0435700396997709	-0.0507023499386309	-0.0518977097897326
CDK17	-0.202585221180282	-0.216932348767636	-0.178840545982111
CDK19	-0.0548460916943994	0.0149861096574631	-0.0685576204235634
CDK2	-0.530357520933693	-0.409569400348315	-0.483007600061744
CDK5R1	-0.167964694577126	-0.195498949047455	-0.18439408777447
CDK5R2	-0.00559966631647897	-0.158613663299339	-0.150864191330895
CDK7	-0.863870507037018	-0.629648075420463	-0.934170661166446
CDK8	-0.485201778112619	-0.192133476294239	-0.249751818008576
CDNF	-0.101974744304832	0.0852691850584355	-0.0913860626793461
CDS1	-0.121596029565615	-0.103287936169316	0.025414989185803
CDS2	-0.623910711816654	-0.420766141269952	-0.385825347652585
CEACAM1	-0.0141702589112103	0.0700084498089231	0.0181083835305869
CELA2A	-0.14446703638029	-0.165578622720232	-0.0526986568366425
CFL1	-0.546854573888599	-0.370459395790214	-0.361996393251012
CHM	0.0634271199765681	-0.0205735138230767	0.00712538772995512
CHML	0.0360925408008431	-0.137044487617118	0.0558085381494482
CHMP1A	-0.344244205165926	-0.323545576033955	-0.205546241062383
CHMP1B	-0.0562405496011213	-0.146618128463785	-0.0533221499028258
CHORDC1	-1.42111576157733	-1.41502607930964	-1.17569472399709
CHRNB3	-0.187934732726283	-0.108076507816248	-0.0892849956023897
CHSY1	0.133751193136977	0.117476122681607	0.0322748702987197
CHSY3	-0.011873188555668	-0.0457741931329178	-0.0171600535797819
CHUK	-0.148095577446697	-0.116701539076601	-0.143814150324465
CKAP5	-0.524337256973896	-0.320647328739008	-0.481503646612316
CLASP1	-0.252494107647731	-0.316114617713408	-0.248392787266564
CLASP2	-0.162095323032292	-0.152092714201688	-0.030607648054802
CLCA1	0.0676087041798852	-0.0519283688984942	-0.00246864299342997
CLDN4	-0.15197647875988	-0.190552463921302	-0.178437190870229
CLIP4	-0.0160717603577321	0.133741739579675	0.134500038248203
CLNS1A	-1.1341425904647	-1.03718438981993	-0.806943640352874
CLTA	-0.18188929157969	-0.135549845067918	-0.18567400731792
CLTB	-0.16870396208802	-0.161238998825439	-0.0548639873482793
CLTC	-0.93102915773273	-0.698553203664138	-0.489219014326643
CLTCL1	-0.0280887711674897	0.017799998681801	-0.0447606543578803
CNOT6	-0.224023295468094	-0.131899418376701	-0.101430289511352
CNOT6L	-0.0914607610584955	0.0223421459376497	0.0494144852738586
CNOT7	-0.502183544581655	-0.325697606052128	-0.292614774667095
CNOT8	-0.0198207729306064	-0.0765241057948965	-0.00774149895001421
COPA	-1.18407788419492	-0.933569480803252	-1.06690730146995
COPG1	-0.162644770923148	-0.15090110388306	-0.237264495387439
COPG2	-0.0441048673557608	-0.129888010059668	-0.0482422076294769
COPS7A	0.0552134528330245	-0.0963419162874383	-0.074458446851394
COPS7B	-0.0527138949893992	-0.0364569881680156	-0.0780460178962611
COPZ1	-0.24493152304658	-0.265274138039456	-0.285330552638739
COPZ2	-0.0228023489609537	-0.0905947801622868	0.128536161166141
COQ10A	-0.163767734282372	-0.164188761017973	-0.216776208513151
COQ10B	-0.466373473814283	-0.416051381110078	-0.395516516598941
COX4I1	-0.694623496334792	-0.417368668683335	-0.498669164636374
COX4I2	-0.104026512386391	-0.122180143106174	-0.164820462356889
COX6B1	-0.549719800607187	-0.376186665916843	-0.44376048014112
COX6B2	-0.0481245161010525	-0.123305064126355	-0.108391852431368
CPS1	0.0501446538100754	0.003819306527576	-0.000553091051941823
CPSF3	-0.546097266400216	-0.359536813007919	-0.61687670021462
CREBBP	0.521471719380377	0.406417055342604	0.324282099426848
CRK	-0.395144629764735	-0.46008356466488	-0.36650688360542
CRKL	-0.127292125850388	-0.0980373087085835	-0.0788434746377518
CRNN	-0.0515243750906472	-0.259982570492025	-0.203535571982238
CRX	0.0826504916238762	0.00263807457062328	0.0241969312346506
CRY1	-0.310856844648615	-0.0716129939408927	-0.14411697542837
CRY2	-0.27554237269247	-0.225852829650761	-0.133715866306123
CRYBB2	0.00843916127323668	-0.00102457379540472	-0.0313503500241894
CSTF2	-0.0697312899909744	-0.135986548573539	-0.128077779959979
CSTF2T	-0.0898283914341156	-0.199072308102722	-0.0973597453027955
CTCFL	0.186384897129928	-0.0632711271509409	0.0372343869174501
CTNNB1	-0.0462969868819802	0.0265397868380344	-0.106048095609285
CTPS1	-0.468729247542305	-0.472410716164163	-0.27406002710193
CTPS2	0.165310965175967	-0.0587351734358854	-0.0671212298054296
CTR9	-0.788975204982661	-0.702758769899906	-0.81482473114978
CTSZ	-0.158674883841636	-0.228730033914895	-0.170058269228561
CWF19L1	-0.29338093209556	-0.226718884632668	-0.117115199488147
CYFIP1	-0.157734712737498	-0.0132088422604148	-0.145210221391256
CYFIP2	0.0133019075285026	-0.0525168613415892	-0.0768209933253183
CYP26C1	-0.0505989968082658	0.167918690452409	-0.156405330573482
CYP2A6	0.0593245514567018	0.0572013770471317	-0.0650471885985628
CYP2C8	0.0338811351244604	0.0638074072669219	0.0032016644687588
CYP7A1	-0.109191818619238	-0.0465877821858844	-0.205174700576735
DBT	-0.104902983861571	-0.0719851741134914	-0.00911521644806714
DCAF4L2	0.0357292647625704	-0.0246508849027638	-0.00464620774535553
DCAF8L1	0.0273106733159842	0.105722458795125	-0.0270074386518249
DDI1	-0.00810229086149072	0.00504376910403185	0.030252257574283
DDI2	-0.293853297248634	-0.186432008372897	-0.242973637362148
DDX17	-0.118456169896431	-0.0104687943586806	-0.0603189677223437
DDX39A	-0.0948738072516631	-0.064307853053116	-0.0117456987996454
DDX39B	-0.121701445672425	-0.122274578524867	-0.155945021206581
DDX5	-0.669113458905183	-0.46364891024987	-0.297133579955615
DEGS1	0.126035304303772	0.00498007155944298	0.0332610578499028
DEGS2	-0.0745048012467607	-0.0876325984538038	-0.195362075244735
DENND5A	0.0615089883976466	0.0363394617102346	-0.0125441812417136
DENND5B	-0.00233668145413443	0.0940818905017849	-0.0542896944629412
DGAT1	-0.347235859668505	-0.241870573606347	-0.242859304242966
DGAT2L6	-0.0234240938957755	0.0716958941546511	-0.0537107787394259
DGKI	-0.132730772656119	-0.136790674305686	-0.109881837825732
DGKZ	-0.237335177378961	-0.241906389215154	-0.33568599471763
DHX29	-0.430256032269086	-0.585704837716446	-0.404637097461764
DHX9	-0.936215234638545	-0.688692703754446	-0.487359351471807
DLL1	0.112450156987891	0.113088396814008	0.0831062758422968
DLL4	0.00415702673923397	-0.150331511747094	-0.0551299985205112
DMD	-0.0891147667958838	-0.0879131873517168	0.00024235375151695
DMP1	-0.0168927293439191	-0.0316674661894633	-0.105947683625255
DMXL1	-0.117787593802764	-0.0325563175452309	-0.00705823847398571
DMXL2	-0.138897704243433	-0.21789203358385	-0.192940746364477
DNAJC15	0.02358136534752	0.0918576353659341	-0.0381660394774774
DNAJC19	-0.0125428074841084	0.0213103190362884	-0.131370206381124
DPCR1	0.0621751971941754	0.133483539614291	-0.0267164594826563
DRD3	-0.137765163011861	0.0388708929259192	-0.000417749323505263
DST	-0.226922512770725	-0.204423598996214	-0.105763618418861
DUOX1	-0.0668961132452398	0.0535179742454161	-0.0795801439636017
DUOX2	-0.133061470435391	-0.0563518438524555	-0.0665004324614313
DUSP10	-0.134379401375651	-0.197753214323414	-0.151372517194506
DYNC1LI1	-0.140673980593753	-0.119329505783351	-0.155780153247962
DYNC1LI2	-0.150771168696295	-0.100212883851474	-0.044732686074224
DYNLRB1	-1.33799629463957	-0.794677349541108	-0.866960798475308
DYNLRB2	-0.0343774903551872	0.110389833859439	0.102288608383556
DYNLT1	0.0316050268662046	-0.0749284267996313	-0.00648776607547722
DYNLT3	0.160626406591849	0.0737946576926071	0.0273801546758771
DZIP1L	-0.0621014101746828	-0.0977293021957652	-0.0595162714223567
DZIP3	-0.0261277903750841	-0.0842575822739503	0.0932368704326646
E2F3	-1.25857416716462	-1.08920984406865	-0.811339381123796
E2F4	-0.0647266286331122	-0.182334225902227	-0.130818708203277
EAF1	-0.244930322934097	-0.0494744664069424	-0.259580968244476
EAF2	0.0336033175132542	-0.0020127428992086	0.144120695915886
EEFSEC	-0.147366309641483	-0.0670977294290316	-0.0387256400016292
EFNB1	0.02616130801622	-0.16722963716098	0.00251530898977775
EFR3A	-0.4751016444595	-0.245253061543809	-0.187590244624244
EFR3B	-0.148015948604836	-0.234392835488813	-0.12081212848102
EGFR	-9.75836145436903e-05	0.0235380187745037	-0.106025378712041
EIF3B	-0.972683146947304	-0.776374734335591	-1.03604087101673
EIF3J	-1.05966835983478	-0.854992170703576	-0.731747319838139
EIF3L	-0.281191828519059	-0.166841114339177	-0.177122244100447
EIF4A3	-0.705888476018629	-0.534942670846645	-0.652459380092486
ELL	-0.524657023023896	-0.596704650205378	-0.465426376127962
ELL2	-0.11040688588716	-0.0629048089649728	-0.219212549425338
ENOX1	-0.0349464338960674	-0.0503560291933018	-0.0382488393214454
ENOX2	-0.0887781920986186	-0.0158298172457614	-0.0178591315161257
EP300	0.323204066215488	0.0516079084528869	0.0309463710375201
EPC1	0.00894342846951634	-0.0294360962444509	0.0753933363631051
EPC2	0.0166880900461449	0.0302405887095977	0.0789169375782052
EPHA2	0.0744541034435781	-0.0245328463011015	-0.105323730279353
EPHA3	-0.0110665225739399	0.00443562931037702	-0.0381129718614749
EPS15	-0.423180260554398	-0.310982743829575	-0.28389403391003
EPS15L1	-0.15893362260715	-0.16414372271291	-0.170860524011986
ERBB3	-0.149295345120459	-0.118805627691411	-0.159338404274861
ERC1	0.0656919020528437	0.0301179548624497	-0.0497426599911637
ERC2	-0.0171225767728238	0.0476916580016794	-0.0626049907363002
ERH	-0.211095825958673	-0.115987071681759	-0.139649444805938
ERN1	-0.112142985932312	-0.22056265368916	-0.194547007380007
ERN2	0.00115379615484263	-0.00100886984506427	0.0100868292738641
ERO1A	0.0596172419505946	-0.037769978098145	0.165197786268647
ERO1B	-0.109106399577117	-0.207978084779775	-0.158017092109346
ESRP1	-0.225764336792842	-0.262282208655247	-0.484681895317369
ESRP2	-0.179237586519675	-0.0208814123404327	-0.149022468892106
EXOC6	-0.0595338478282192	-0.00136387221449123	-0.163008539757511
EXOC6B	-0.068074630374539	-0.104471203084013	-0.0821069850133132
EZH1	-0.0566390893048198	-0.151275676573275	-0.112501758584496
EZH2	0.113596540689865	0.244343177627822	0.0903116821644711
FAM126A	-0.0180375986921446	-0.0658219591340792	-0.00487731747195121
FAM126B	0.0915844770858573	0.0798145962296714	0.010693518614887
FAM50A	0.012734451552637	-0.156113428097467	-0.0447918044450779
FAM50B	0.173715173386797	0.191474639644486	0.0727627989822803
FAM71A	-0.148096486523206	-0.0620617816171249	-0.367574852804631
FAM71B	0.0273150229211711	0.111914186089554	0.00786530116948876
FANCF	-0.306828591785956	-0.210317749134779	-0.325582670643133
FANCM	-0.696098396105626	-0.542247218069177	-0.640782788371284
FARS2	-0.422407862046636	-0.209985082486819	-0.31736790536078
FBLN1	-0.0351123547645264	-0.105796878381795	-0.0440023429170775
FCRL3	0.0792731641109573	-0.0402275494265757	0.116952644206159
FDPS	-0.892353546959312	-0.771312893029821	-0.56767556559183
FEZ1	0.00279784337871608	0.103510944556165	-0.0273298144812448
FEZ2	0.0594384020773915	0.00734643736959016	-0.0350463021381621
FKBP10	-0.0582880374821503	-0.0164324704828311	-0.191749948423333
FKBP4	-0.113255500181219	-0.126595538632358	-0.12162498564131
FKBP5	-0.0416995702868384	-0.148824153984667	0.00601086702978678
FKBP9	-0.0969116393039122	-0.113402484396663	-0.0971509493493539
FLNB	-0.0339610937629867	-0.0712786824627498	0.0858576242856784
FLNC	-0.0852788820317606	-0.159541032320992	-0.134780263647201
FLOT1	0.0735828472285173	-0.0530806570824088	-0.0782456981547855
FLOT2	-0.184013799318024	-0.237802084508658	-0.182162668091644
FLT1	-0.0503114864173863	0.0340238006683891	-0.0170215982939368
FMR1	0.0654421650154412	0.00064503017549253	-0.0733949399781059
FNIP1	-0.126034400245418	-0.0815756272378064	0.0254785470441031
FNIP2	-0.190945068434363	-0.0851427027534831	-0.139355590506308
FOSL1	-0.136037584426431	-0.100885231498289	-0.101776117367556
FOXA1	-0.021128814410093	-0.0492471881120071	-0.0603335732202238
FOXB1	-0.106003059880252	0.0456599954786175	-0.183201843000999
FOXE3	-0.083375029658418	0.0422791652630735	0.00572461561584134
FOXK1	-0.141480077323777	-0.0310894942898234	-0.0665341656851817
FOXK2	-0.434089583360944	-0.385173878999899	-0.378092356879883
FRS2	0.0500124889288178	-0.0106795683754199	-0.0295948288758271
FRS3	-0.198414566698511	-0.153142480742554	-0.180126474378152
FRY	0.136160788418884	0.00366133942625332	0.0370234016408838
FRYL	-0.0479855338160958	-0.100603528218215	-0.0950429185847977
FSD1	-0.0617514589789268	-0.140896336418542	-0.00333615609310414
FSD1L	0.000972771172069379	-0.0126760987536913	-0.0852791920746042
FUT5	-0.0881462931201515	-0.120096180677038	-0.0860301559665917
FXR1	-0.0464123991091536	-0.0117820102977773	-0.0837673448113224
FXR2	-0.0622185857457963	-0.0454062750222307	-0.0352563326374644
FZD8	-0.0400126864240416	0.0279302877637198	-0.090131885609744
FZR1	-0.232403345454301	-0.193020570199958	-0.205344387995112
G3BP1	-0.22971566569318	-0.103978270132179	-0.111021826343017
G3BP2	0.190686236186812	-0.0176904236556663	-0.145249608361748
G6PC	0.0766084856342664	-0.0418024949651562	0.0294960481478132
GABPB1	-0.296121116809523	-0.0970262755012328	-0.131595973909374
GABPB2	-0.169273411944611	-0.253346224089808	-0.154400217345791
GALNT2	-0.00694681035375539	-0.0901337771814443	-0.0937620309811056
GALNT5	-0.0873866466106389	-0.125588588868424	-0.17750578428222
GALR3	-0.0223068610988426	-0.0887282358106721	-0.212927059680574
GAPDH	-0.79567351556372	-0.612716832300337	-0.449694927683472
GATAD2A	-0.154599171994994	-0.218036486137391	-0.220881177310875
GBP3	-0.00884027094867675	0.0133340535684942	0.0175305712331328
GBX1	-0.0386520861969796	-0.0916735760562637	-0.0935826929316783
GBX2	-0.135028705071695	-0.1136711824847	-0.0956177627062896
GCM2	-0.209952915120017	-0.0748311194184797	-0.227027964108732
GDF15	-0.0158924519491934	0.045982384378929	0.0836353350411314
GDI1	0.118650754955212	-0.0655322787816561	0.00430833398763605
GDI2	-0.363297423799351	-0.206561535000317	-0.260035737237832
GFM1	-0.353268930131861	-0.275444052804912	-0.250305608888397
GIT1	0.0646637924517969	0.00466846198440636	0.0700947889270147
GIT2	-0.0883007419235187	-0.246592923331998	-0.12799099949914
GJA8	-0.193338665755542	-0.279429173295415	-0.137309307672408
GLIS3	-0.0332555024389982	0.00180828946479425	-0.0246000029451781
GLT6D1	0.0359565203926384	-0.147313114222678	-0.0352204330081514
GMPR	-0.0680613089970758	-0.283725472267599	-0.0493840642560648
GMPR2	-0.125915385013317	-0.169335106385009	-0.11597743439443
GNB3	-0.0849181116935386	-0.0910219796009849	-0.0911238844565706
GOLPH3	-0.137986423081475	-0.0981218286368917	-0.263001534927359
GOLPH3L	-0.164218085309046	-0.114084034570434	0.0154359223325864
GOLT1A	0.0585948405560533	-0.0594643174271274	0.0106249015708462
GOLT1B	-0.0543898269573201	-0.0365039733078313	-0.119074128247193
GPR151	0.103959969564541	0.118000678427941	0.000785863650897178
GPR183	0.046242795722156	0.082553362708759	0.067828675756805
GPR50	0.16640531276939	0.120488608935863	0.00373117773643134
GPSM1	-0.0950887093381521	-0.00496266556525881	-0.0557349653017333
GPSM2	0.0764426506324504	-0.0597233772490713	0.0518518413231917
GRHL2	-0.290641288557893	-0.0748394745555254	-0.115221839604793
GRHL3	-0.0979400490828747	-0.0754011259403817	-0.0406898421563948
GRIP1	-0.167962573346901	-0.0644511587379503	-0.0594535294526564
GRIP2	0.0142440237716958	-0.0421270761770514	-0.0243873195301372
GRM4	-0.0061614362968762	-0.0547392986506451	-0.103252574519102
GSDMD	-0.392906336716797	-0.419892898669139	-0.228552684529048
GSTP1	-0.179337673051218	-0.0893036703681034	-0.222145447458129
GSX1	-0.0621489522514396	-0.0968478642071302	-0.170460293432415
GSX2	-0.00429431076471208	0.0606451143070524	-0.0791531941440199
GTF3C1	-0.723781320009394	-0.662523090421918	-0.557102401479635
GXYLT1	-0.117143147079046	-0.0770779278942056	0.0469904566211814
GXYLT2	-0.0355901507208517	-0.113349633227814	-0.19447741299025
GYS1	-0.0225712241689544	-0.10785484006822	0.0363791289838126
GYS2	-0.110300940842308	-0.110853710917291	0.0136734513023989
H1FOO	-0.111110281152913	0.00722337175614262	-0.0159980419404099
H2AFX	-0.184347510570804	-0.227512452275117	-0.199471180825179
H2BFM	-0.0270591832387797	-0.0286794203456203	-0.0157590171153349
HACD1	-0.0852777710368221	-0.0764527048709921	0.00838084291279724
HACD2	-0.146515669232981	-0.113371397094237	-0.134108658722672
HASPIN	-0.308869216015207	-0.306849073195358	-0.416868491854734
HEATR5A	-0.250368732050829	-0.146827480411413	-0.153410049407464
HEATR5B	-0.00812972216489675	0.0238129830779205	0.0469605616411674
HMG20B	-0.087301584177083	-0.0986205226237458	-0.264826055506326
HMGCL	0.126588562593596	0.0989350554997452	0.047663584348043
HMGCLL1	-0.0679652564932845	-0.147604819457006	0.0534518690169142
HMGCS1	-1.15197132314204	-0.6324627687161	-0.699399405955191
HMGCS2	-0.0528891216993194	-0.096382371542711	-0.137858309559657
HMSD	-0.0243330232706868	-0.0167681541105414	-0.134363755848035
HNRNPF	-0.301470594331524	-0.299607846779238	-0.459498878952589
HNRNPH1	-0.487922867474807	-0.312340339332941	-0.47669373590596
HNRNPH3	-0.152029944291822	-0.144657754095246	-0.0641086277028598
HNRNPK	-0.569819489421551	-0.222195128966114	-0.35835099880801
HOXB1	-0.176693939139856	-0.0370496909024112	-0.100160871817973
HPS1	0.144904307175717	0.00829823112555942	0.0292043916834926
HRAS	-0.138929826307287	-0.234077759967347	-0.113408908107987
HRH1	-0.0239572216596708	0.0372840986487406	-0.0573095495944373
HRH3	-0.0545564127323036	0.18175323506058	-0.224779723248207
HSCB	-1.3168413591431	-0.888804608211791	-0.84353288371347
HTR2C	0.100828567740499	0.0255498449627813	0.128409425038155
HTR3D	0.119714826698223	0.0815457847023707	0.0679072884421527
HTR3E	-0.133569236439709	-0.13766494896892	-0.132215042024398
HUS1	-0.964263137867747	-0.672410586677019	-0.755031710608327
HUS1B	0.0159923436135524	-0.0987786550204753	-0.0777776438869992
IAPP	0.0739821318227699	0.0611066053897892	-0.05043889713399
ICK	-0.141741160247504	-0.042163432327285	-0.148580753452826
