id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TIMM10	8	6.636e-05	0.00049972	0.007158	72	8	-1.1164	0.99964	0.99955	0.999995	1005	0	-1.1164
PDCD6IP	8	6.7761e-05	0.00050906	0.007195	73	8	-0.68435	0.99862	0.99858	0.999995	983	0	-0.68435
DHX9	6	7.2255e-05	0.00040631	0.006242	74	6	-0.8767	0.99993	0.99996	0.999995	1021	0	-0.8767
MYBL2	8	7.6954e-05	0.00058378	0.007762	75	8	-0.60582	0.99992	0.99991	0.999995	1019	0	-0.60582
SNRPD3	8	7.7059e-05	0.00058378	0.007762	76	7	-1.715	0.99616	0.9961	0.999995	959	0	-1.715
RPS23	6	7.7605e-05	0.00040631	0.006242	77	6	-1.2621	0.99992	0.99995	0.999995	1018	0	-1.2621
AKIRIN2	8	7.9313e-05	0.00059313	0.007762	78	7	-0.80764	0.99189	0.99182	0.999995	943	0	-0.80764
CTR9	8	8.0052e-05	0.00059313	0.007762	79	7	-0.8456	0.51745	0.51769	0.825184	351	0	-0.8456
RRM2B	16	8.6603e-05	0.00095741	0.010796	80	13	-0.31947	0.76714	0.76618	0.999995	679	0	-0.31947
ILF3	8	9.2501e-05	0.00066785	0.008633	81	6	-1.0858	0.98296	0.98272	0.999995	921	0	-1.0858
CLNS1A	7	0.00010108	0.00052774	0.007361	82	7	-1.3847	0.9999	0.99992	0.999995	1016	0	-1.3847
RPL8	8	0.00010252	0.00073323	0.009364	83	8	-1.4194	0.9999	0.99987	0.999995	1015	0	-1.4194
LONP1	8	0.00010649	0.00074257	0.009371	84	7	-1.0023	0.86833	0.8678	0.999995	766	0	-1.0023
RRM2	7	0.00010685	0.00055576	0.007651	85	6	-0.68733	0.74821	0.74677	0.999995	669	0	-0.68733
UCHL5	8	0.00011324	0.00076126	0.009493	86	7	-0.69379	0.98766	0.98754	0.999995	932	0	-0.69379
GAPDH	8	0.00011498	0.0007706	0.009498	87	7	-1.1148	0.99091	0.99065	0.999995	939	0	-1.1148
EZH2	8	0.00011681	0.00078928	0.009616	88	7	-0.67303	0.98374	0.98357	0.999995	923	0	-0.67303
ATP6V1C1	8	0.00012082	0.00079862	0.00962	89	8	-0.66586	0.99889	0.99887	0.999995	988	0	-0.66586
MORF4L2	8	0.00013111	0.00082664	0.009845	90	7	-0.72448	0.97828	0.97769	0.999995	904	0	-0.72448
RPL36	8	0.00013208	0.00083598	0.009846	91	8	-1.0249	0.99979	0.99972	0.999995	1011	0	-1.0249
RNF113A	8	0.00014007	0.00087334	0.010173	92	7	-1.0724	0.96584	0.96532	0.999995	874	0	-1.0724
NXT1	8	0.00014809	0.00092939	0.010593	93	7	-0.76954	0.83515	0.83494	0.999995	729	0	-0.76954
ATP7A	8	0.00015338	0.00098543	0.010995	94	8	-0.59545	0.99826	0.99819	0.999995	977	0	-0.59545
ABT1	8	0.00015899	0.0010228	0.011177	95	7	-0.7558	0.95744	0.95666	0.999995	866	0	-0.7558
HNRNPK	7	0.00016615	0.00089202	0.010278	96	6	-1.6643	0.47143	0.4715	0.825184	36	0	-1.6643
GFM1	8	0.00016833	0.0010975	0.011871	97	7	-0.96858	0.88045	0.87968	0.999995	777	0	-0.96858
ARID1A	8	0.00017257	0.0011349	0.012151	98	8	-0.61258	0.99952	0.99943	0.999995	1000	0	-0.61258
RPL14	6	0.00018708	0.0010228	0.011177	99	5	-1.7084	0.9764	0.97618	0.999995	893	0	-1.7084
DYNC1LI2	8	0.00019442	0.001247	0.013185	100	8	-0.43678	0.99854	0.99847	0.999995	982	0	-0.43678
VPS37A	8	0.00019843	0.0012563	0.013185	101	7	-1.0184	0.90969	0.90895	0.999995	808	0	-1.0184
SF3B2	8	0.00020677	0.0012843	0.013313	102	7	-0.96969	0.97215	0.97137	0.999995	882	0	-0.96969
FANCF	8	0.00021595	0.0013404	0.013404	103	8	-0.4696	0.99978	0.99971	0.999995	1010	0	-0.4696
SOD1	8	0.00021638	0.0013404	0.013404	104	7	-1.1522	0.98237	0.98207	0.999995	916	0	-1.1522
SLC25A28	8	0.00023514	0.0014338	0.0141	105	8	-0.70885	0.99976	0.9997	0.999995	1009	0	-0.70885
RPL17	6	0.00023536	0.0012937	0.013313	106	5	-0.99957	0.94769	0.9481	0.999995	853	0	-0.99957
SNRPD2	6	0.00023736	0.0013217	0.013404	107	5	-1.5919	0.98138	0.98126	0.999995	913	0	-1.5919
BUB1B	8	0.0002387	0.0014618	0.0141	108	7	-0.87134	0.87958	0.87884	0.999995	775	0	-0.87134
RFC2	8	0.00023985	0.0014805	0.0141	109	6	-0.93413	0.51745	0.51769	0.825184	98	0	-0.93413
SF1	8	0.00024016	0.0014805	0.0141	110	8	-1.3484	0.99976	0.9997	0.999995	1008	0	-1.3484
ATP6V1D	8	0.00024038	0.0014805	0.0141	111	7	-1.084	0.51745	0.51769	0.825184	498	0	-1.084
SF3A1	8	0.00024685	0.0015085	0.014151	112	7	-0.9275	0.93378	0.93303	0.999995	836	0	-0.9275
GTF3C1	8	0.00025115	0.0015365	0.014287	113	8	-0.80024	0.99975	0.99969	0.999995	1007	0	-0.80024
TUBB	6	0.00027663	0.0014898	0.0141	114	5	-1.1657	0.42102	0.42159	0.825184	8	0	-1.1657
HSCB	8	0.00028312	0.0018354	0.016772	115	8	-0.7634	0.99972	0.99965	0.999995	1006	0	-0.7634
MED8	8	0.00028903	0.0018728	0.016967	116	6	-0.77322	0.90069	0.90038	0.999995	798	0	-0.77322
RPS3	6	0.00034451	0.0018074	0.016659	117	6	-1.2449	0.99178	0.99183	0.999995	942	0	-1.2449
TSG101	8	0.00035985	0.0024519	0.021479	118	8	-0.85424	0.9991	0.99901	0.999995	993	0	-0.85424
NDUFC1	8	0.00036564	0.0024799	0.021547	119	7	-0.5524	0.97112	0.97054	0.999995	879	0	-0.5524
RPL11	7	0.00038276	0.0021623	0.019424	120	7	-1.1271	0.99892	0.99891	0.999995	989	0	-1.1271
PSMA2	8	0.00038417	0.0026013	0.022237	121	6	-1.0156	0.51745	0.51769	0.825184	51	0	-1.0156
CPSF3	8	0.0003994	0.0026948	0.02257	122	8	-0.71984	0.9996	0.9995	0.999995	1004	0	-0.71984
SBNO1	8	0.00040913	0.0027601	0.022834	123	7	-0.95816	0.51745	0.51769	0.825184	302	0	-0.95816
AFG3L2	6	0.00042347	0.0022838	0.020343	124	6	-0.96505	0.99958	0.99961	0.999995	1003	0	-0.96505
WRN	8	0.00042483	0.0028816	0.023496	125	7	-0.69946	0.97408	0.9734	0.999995	885	0	-0.69946
PTPN11	7	0.00042564	0.0024145	0.021328	126	7	-0.70073	0.99627	0.99589	0.999995	961	0	-0.70073
MED31	8	0.00044909	0.0029843	0.023965	127	7	-1.0278	0.98847	0.98819	0.999995	934	0	-1.0278
SFPQ	8	0.00046545	0.0030123	0.024008	128	8	-0.7193	0.99743	0.99741	0.999995	970	0	-0.7193
CCT6A	7	0.00048009	0.0026948	0.02257	129	6	-0.96003	0.97671	0.97665	0.999995	895	0	-0.96003
CHORDC1	6	0.00048079	0.002536	0.021855	130	5	-1.0231	0.85997	0.86169	0.999995	757	0	-1.0231
XRCC6	7	0.00048319	0.0027041	0.02257	131	7	-0.88929	0.99914	0.99914	0.999995	994	0	-0.88929
MECP2	8	0.00049136	0.0030964	0.024494	132	7	-0.47185	0.9914	0.9912	0.999995	941	0	-0.47185
PFN1	7	0.00049537	0.0027788	0.022834	133	5	-0.98316	0.96617	0.96615	0.999995	875	0	-0.98316
TRAPPC3	8	0.00051665	0.0032458	0.025486	134	7	-0.59089	0.51745	0.51769	0.825184	187	0	-0.59089
E2F3	7	0.00052049	0.0029283	0.023694	135	7	-0.57019	0.99948	0.99947	0.999995	998	0	-0.57019
PMPCB	8	0.00052867	0.0033112	0.025808	136	6	-1.2885	0.51745	0.51769	0.825184	149	0	-1.2885
WASL	8	0.00058382	0.0036755	0.028438	137	8	-0.26676	0.99942	0.99927	0.999995	996	0	-0.26676
STT3B	8	0.00062391	0.0038717	0.029457	138	8	-0.45255	0.99882	0.99881	0.999995	986	0	-0.45255
EAF1	8	0.00062625	0.003881	0.029457	139	8	-0.95547	0.99685	0.99672	0.999995	966	0	-0.95547
SF3B5	8	0.00063155	0.003909	0.029457	140	6	-1.2068	0.83669	0.83641	0.999995	731	0	-1.2068
CAP1	8	0.00063324	0.0039184	0.029457	141	7	-0.80046	0.51745	0.51769	0.825184	475	0	-0.80046
SBNO2	8	0.00066129	0.0040678	0.030365	142	7	-0.90216	0.9942	0.99415	0.999995	951	0	-0.90216
LSM4	8	0.00069136	0.0042453	0.03125	143	8	-1.0862	0.99825	0.99818	0.999995	976	0	-1.0862
NUTF2	7	0.00069856	0.0041145	0.030499	144	7	-1.9814	0.99853	0.99857	0.999995	981	0	-1.9814
WDR12	8	0.00079809	0.0048431	0.034923	145	6	-0.74213	0.98034	0.97988	0.999995	909	0	-0.74213
EIF4A3	8	0.00083319	0.0050112	0.035891	146	8	-1.5232	0.99917	0.99906	0.999995	995	0	-1.5232
PKM	6	0.00087103	0.0044881	0.032721	147	5	-0.86359	0.42102	0.42159	0.825184	4	0	-0.86359
RPL19	6	0.00088579	0.0045068	0.032721	148	4	-0.96191	0.42102	0.42159	0.825184	7	0	-0.96191
EIF3B	8	0.00089679	0.0053942	0.038375	149	7	-0.7977	0.9936	0.99356	0.999995	948	0	-0.7977
POLR2B	8	0.00090911	0.0054689	0.038647	150	7	-1.1155	0.96208	0.96135	0.999995	869	0	-1.1155
PSMC3	8	0.00094479	0.005665	0.039768	151	7	-0.70919	0.51745	0.51769	0.825184	46	0	-0.70919
ISCA2	8	0.00096765	0.0057398	0.03996	152	7	-0.58695	0.51745	0.51769	0.825184	512	0	-0.58695
POLR2F	8	0.00097925	0.0057678	0.03996	153	6	-1.2009	0.88558	0.88529	0.999995	780	0	-1.2009
EP300	8	0.0010656	0.0063282	0.043277	154	7	-0.55645	0.97698	0.97641	0.999995	899	0	-0.55645
LDB1	16	0.0011314	0.0098963	0.061881	155	14	-0.28869	0.76714	0.76618	0.999995	685	0	-0.28869
RAN	7	0.0011323	0.0066551	0.045221	156	5	-1.2316	0.98222	0.9824	0.999995	915	0	-1.2316
COPG1	8	0.0011689	0.006842	0.046194	157	5	-0.74029	0.95093	0.95042	0.999995	859	0	-0.74029
ERH	8	0.0011918	0.0069447	0.046591	158	6	-1.0677	0.51745	0.51769	0.825184	405	0	-1.0677
RPS11	7	0.0012158	0.0071128	0.046891	159	5	-1.6033	0.97948	0.97977	0.999995	907	0	-1.6033
HNRNPH3	8	0.0012176	0.0070848	0.046891	160	8	-0.39715	0.99878	0.99877	0.999995	984	0	-0.39715
GATAD2A	8	0.0012221	0.0071222	0.046891	161	6	-0.70091	0.51745	0.51769	0.825184	602	0	-0.70091
HASPIN	8	0.0013236	0.0077573	0.050446	162	7	-0.38519	0.51745	0.51769	0.825184	646	0	-0.38519
FARS2	8	0.0013698	0.0079348	0.051286	163	7	-0.60944	0.81062	0.81065	0.999995	707	0	-0.60944
EIF3L	8	0.0014804	0.00857	0.055056	164	7	-0.58593	0.81513	0.8151	0.999995	711	0	-0.58593
PSMB6	8	0.0015155	0.0088408	0.056454	165	8	-0.79539	0.99848	0.99846	0.999995	980	0	-0.79539
NCBP2	8	0.0016334	0.0096815	0.061451	166	5	-0.61196	0.51745	0.51769	0.825184	137	0	-0.61196
RPS8	5	0.0016463	0.0076452	0.050024	167	5	-1.6281	0.99835	0.99841	0.999995	979	0	-1.6281
COX4I1	8	0.0016688	0.0099243	0.061881	168	7	-0.53754	0.51745	0.51769	0.825184	380	0	-0.53754
ADSS	7	0.0017285	0.0097469	0.061498	169	5	-0.62344	0.47143	0.4715	0.825184	29	0	-0.62344
RPP21	8	0.0019108	0.011381	0.070552	170	6	-0.68573	0.83205	0.83184	0.999995	725	0	-0.68573
SOS1	8	0.0019276	0.011475	0.070717	171	7	-0.48683	0.88697	0.88669	0.999995	784	0	-0.48683
MED26	8	0.0020456	0.012129	0.074315	172	6	-0.80918	0.98353	0.98332	0.999995	922	0	-0.80918
RPL18A	3	0.0020615	0.005992	0.041243	173	3	-1.2317	0.99794	0.99775	0.999995	975	0	-1.2317
RNF20	8	0.0021571	0.012736	0.077143	174	7	-0.63903	0.89396	0.89379	0.999995	794	0	-0.63903
SNRPB	8	0.002223	0.013119	0.079011	175	7	-0.67606	0.98898	0.98866	0.999995	936	0	-0.67606
RBBP4	7	0.0022432	0.012353	0.075253	176	6	-0.929	0.91916	0.91812	0.999995	818	0	-0.929
RPP14	8	0.0023309	0.01367	0.081865	177	8	-0.6048	0.99767	0.99764	0.999995	974	0	-0.6048
SEPHS2	8	0.0023644	0.013847	0.082102	178	6	-0.54844	0.97694	0.97637	0.999995	898	0	-0.54844
SIN3A	8	0.0023729	0.013875	0.082102	179	8	-0.4496	0.99763	0.99762	0.999995	973	0	-0.4496
CHMP1A	8	0.0024061	0.01395	0.082102	180	8	-0.44672	0.99759	0.99759	0.999995	972	0	-0.44672
RPRD1B	8	0.0024401	0.0141	0.082102	181	6	-0.66671	0.98001	0.97953	0.999995	908	0	-0.66671
SNAPC4	8	0.0024541	0.014174	0.082102	182	8	-0.65042	0.99755	0.99752	0.999995	971	0	-0.65042
SPTLC2	8	0.0026923	0.015351	0.087485	183	7	-0.63319	0.9715	0.97081	0.999995	880	0	-0.63319
TOMM22	7	0.002723	0.014875	0.085229	184	7	-0.73007	0.99728	0.99697	0.999995	969	0	-0.73007
TNPO1	6	0.0028888	0.014072	0.082102	185	6	-0.70403	0.99711	0.99715	0.999995	968	0	-0.70403
DYNC1LI1	7	0.0029741	0.016126	0.091412	186	6	-0.36998	0.98755	0.98741	0.999995	931	0	-0.36998
RPL5	7	0.0030275	0.016425	0.092611	187	6	-0.85883	0.79829	0.79683	0.999995	702	0	-0.85883
EEFSEC	8	0.0030375	0.017023	0.095474	188	7	-0.64399	0.99574	0.99566	0.999995	956	0	-0.64399
SKA1	8	0.0032546	0.018284	0.102006	189	6	-0.75426	0.51745	0.51769	0.825184	273	0	-0.75426
RPL31	5	0.003339	0.014837	0.085229	190	5	-1.554	0.99508	0.99519	0.999995	953	0	-1.554
CRKL	8	0.0034387	0.019274	0.106967	191	6	-0.54844	0.51745	0.51769	0.825184	353	0	-0.54844
IMPDH2	8	0.0035682	0.019975	0.109647	192	7	-0.50288	0.98878	0.98852	0.999995	935	0	-0.50288
SP110	8	0.0036059	0.020143	0.109647	193	6	-0.41156	0.84939	0.84931	0.999995	748	0	-0.41156
ATP5F1D	8	0.0036154	0.020171	0.109647	194	7	-0.66653	0.99579	0.99572	0.999995	957	0	-0.66653
ATP5PB	8	0.0037522	0.020759	0.11227	195	7	-0.49248	0.83303	0.83281	0.999995	726	0	-0.49248
KIF20A	16	0.0038228	0.028521	0.146761	196	13	-0.36819	0.76714	0.76618	0.999995	689	0	-0.36819
NRBP1	8	0.0039834	0.022067	0.118736	197	6	-0.64132	0.51745	0.51769	0.825184	123	0	-0.64132
USP5	8	0.0040604	0.022441	0.120137	198	6	-0.65177	0.51745	0.51769	0.825184	251	0	-0.65177
CCNE2	8	0.0041362	0.022824	0.121573	199	7	-0.55442	0.97934	0.97886	0.999995	905	0	-0.55442
DGKZ	6	0.0041804	0.020078	0.109647	200	6	-0.53575	0.99582	0.99576	0.999995	958	0	-0.53575
NMT1	8	0.0043958	0.024187	0.127555	201	7	-0.39496	0.9963	0.99624	0.999995	962	0	-0.39496
ATP6V1E1	7	0.0044682	0.023393	0.123985	202	5	-0.72647	0.98081	0.98106	0.999995	911	0	-0.72647
MED13	8	0.0046645	0.025327	0.132249	203	7	-0.51929	0.99401	0.99395	0.999995	950	0	-0.51929
INCENP	8	0.0047031	0.025551	0.132765	204	6	-0.5187	0.89461	0.89444	0.999995	795	0	-0.5187
EIF3J	7	0.0047274	0.024678	0.129497	205	7	-0.50693	0.99527	0.99495	0.999995	955	0	-0.50693
TMEM30A	8	0.0050396	0.027064	0.139942	206	7	-0.46025	0.9306	0.92979	0.999995	833	0	-0.46025
PAF1	8	0.0057149	0.030081	0.154039	207	7	-0.44612	0.51745	0.51769	0.825184	175	0	-0.44612
NAA15	8	0.0059848	0.031454	0.160296	208	6	-0.71179	0.51745	0.51769	0.825184	141	0	-0.71179
MRPL27	8	0.0062731	0.032818	0.165842	209	6	-0.54253	0.51745	0.51769	0.825184	133	0	-0.54253
HUS1	8	0.0062764	0.032855	0.165842	210	7	-0.50336	0.99649	0.99642	0.999995	964	0	-0.50336
DDX5	8	0.0063283	0.033108	0.166323	211	6	-0.65127	0.98267	0.98234	0.999995	919	0	-0.65127
TLN1	8	0.006568	0.034098	0.170489	212	7	-0.29826	0.99124	0.99103	0.999995	940	0	-0.29826
CAB39	8	0.0068218	0.035219	0.174632	213	6	-0.68952	0.51745	0.51769	0.825184	502	0	-0.68952
TYMS	8	0.0068306	0.035256	0.174632	214	7	-0.66287	0.51745	0.51769	0.825184	201	0	-0.66287
LSM14B	8	0.0068707	0.035443	0.174741	215	7	-0.19321	0.98253	0.98226	0.999995	918	0	-0.19321
RING1	8	0.0078927	0.039665	0.194651	216	7	-0.54377	0.95172	0.95127	0.999995	860	0	-0.54377
PPP2R1A	8	0.0080699	0.040365	0.197176	217	7	-0.70152	0.51745	0.51769	0.825184	162	0	-0.70152
BCAP31	8	0.008124	0.040608	0.197452	218	6	-0.29503	0.51745	0.51769	0.825184	495	0	-0.29503
APH1A	8	0.0082508	0.041084	0.198856	219	7	-0.30938	0.92285	0.92236	0.999995	822	0	-0.30938
ANAPC4	8	0.00866	0.042747	0.205031	220	7	-0.50024	0.99442	0.99436	0.999995	952	0	-0.50024
TCERG1	8	0.0089396	0.044036	0.210262	221	7	-0.32436	0.51745	0.51769	0.825184	320	0	-0.32436
HNRNPH1	8	0.0093808	0.045783	0.217622	222	6	-0.63035	0.92625	0.92546	0.999995	829	0	-0.63035
CYP7A1	8	0.0095918	0.046717	0.221071	223	7	-0.35377	0.97015	0.96953	0.999995	877	0	-0.35377
FDPS	8	0.0096557	0.046969	0.221276	224	6	-0.38905	0.51745	0.51769	0.825184	613	0	-0.38905
SPOP	8	0.010118	0.048818	0.228971	225	7	-0.58505	0.98531	0.98519	0.999995	927	0	-0.58505
CCNT1	8	0.010662	0.051378	0.239914	226	7	-0.24245	0.96565	0.9652	0.999995	873	0	-0.24245
RPL15	5	0.010826	0.042364	0.204118	227	3	-1.524	0.72048	0.72091	0.999995	667	0	-1.524
XRCC4	8	0.010935	0.05234	0.243334	228	7	-0.34922	0.94592	0.94521	0.999995	851	0	-0.34922
