id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EIF3B	4	0.012917	0.033771	0.471014	77	3	-0.61421	0.69464	0.82851	0.999995	810	1	-0.61421
SIN3A	4	0.013594	0.035424	0.481404	78	3	-0.46059	0.90861	0.93298	0.999995	918	1	-0.46059
GSDMD	4	0.01713	0.040496	0.525537	79	2	-0.42589	0.54849	0.74327	0.999995	730	1	-0.42589
PFN1	4	0.017267	0.040655	0.525537	80	2	0.12215	0.03252	0.099332	0.835651	126	2	0.12215
ATP5F1D	4	0.017682	0.041271	0.527079	81	2	-0.34307	0.9693	0.96966	0.999995	974	1	-0.34307
CLNS1A	3	0.018227	0.034873	0.480069	82	1	-0.11707	0.98373	0.9838	0.999995	1002	0	-0.11707
TOP1	4	0.018667	0.042868	0.540959	83	2	-0.51794	0.99443	0.99466	0.999995	1030	0	-0.51794
PSMB3	3	0.019491	0.037161	0.498621	84	2	-0.86861	0.98016	0.97986	0.999995	990	0	-0.86861
SF3B2	4	0.019691	0.044428	0.552374	85	2	0.014035	0.29126	0.51655	0.999995	539	2	0.014035
PUM2	4	0.020265	0.045362	0.552374	86	2	-0.66586	0.73012	0.85073	0.999995	836	1	-0.66586
HRAS	4	0.020561	0.045801	0.552374	87	2	-0.49576	0.99847	0.99856	0.999995	1039	0	-0.49576
SFPQ	4	0.0206	0.045857	0.552374	88	1	0.16172	0.53461	0.73535	0.999995	722	1	0.16172
COX6B1	8	0.023862	0.070451	0.672777	89	4	-0.0038449	0.40277	0.72187	0.999995	635	4	-0.0038449
VPS37A	4	0.023955	0.051331	0.604565	90	2	-0.20407	0.79762	0.89502	0.999995	869	2	-0.20407
TRAPPC3	4	0.025134	0.053096	0.618485	91	2	-0.28322	0.13512	0.32224	0.891852	378	1	-0.28322
ABT1	4	0.026569	0.055347	0.623814	92	2	-0.54656	0.86667	0.91827	0.999995	900	1	-0.54656
EIF3J	4	0.026944	0.055805	0.623814	93	1	-0.071289	0.56453	0.75285	0.999995	741	1	-0.071289
PRPF38A	4	0.027847	0.057281	0.632477	94	2	-0.1405	0.30048	0.52759	0.999995	545	1	-0.1405
DGKZ	3	0.028125	0.051088	0.604565	95	2	-0.52649	0.98305	0.98293	0.999995	999	0	-0.52649
MED12	4	0.028955	0.058953	0.637654	96	2	-0.064362	0.45686	0.692	0.999995	677	2	-0.064362
PFAS	4	0.029653	0.059999	0.642414	97	2	-0.048718	0.60553	0.77613	0.999995	760	2	-0.048718
VCP	4	0.030555	0.061307	0.649851	98	1	-0.0196	0.477	0.70414	0.999995	689	1	-0.0196
TUFM	3	0.030672	0.054993	0.623814	99	2	-0.4776	0.12423	0.26606	0.874899	364	1	-0.4776
AP2A1	4	0.031456	0.06253	0.656259	100	1	-0.16162	0.99126	0.99168	0.999995	1019	0	-0.16162
LSM14B	4	0.032337	0.064025	0.665356	101	2	-0.28437	0.8697	0.91918	0.999995	901	1	-0.28437
TUBB	3	0.032513	0.058103	0.634939	102	1	-0.067953	0.13495	0.28542	0.874899	377	1	-0.067953
GATAD2A	4	0.032887	0.0648	0.666875	103	2	0.31156	0.021161	0.066584	0.785393	86	2	0.31156
RING1	4	0.033997	0.066556	0.672682	104	2	-0.054954	0.12765	0.31187	0.886271	368	2	-0.054954
STRADA	4	0.034371	0.067191	0.672682	105	2	-0.3119	0.97627	0.9765	0.999995	980	0	-0.3119
COPZ1	4	0.035054	0.067985	0.672682	106	1	0.79562	0.11719	0.29482	0.874899	346	3	0.79562
CRY2	4	0.035123	0.068088	0.672682	107	2	-0.3761	0.90815	0.93272	0.999995	917	1	-0.3761
NKAP	4	0.035883	0.069246	0.672682	108	2	-0.34439	0.98932	0.98972	0.999995	1011	0	-0.34439
ATP6V1C1	4	0.036074	0.06948	0.672682	109	2	-0.40124	0.98963	0.99008	0.999995	1012	0	-0.40124
VMP1	4	0.036266	0.069807	0.672682	110	2	-0.45266	0.92408	0.93999	0.999995	933	1	-0.45266
RPL37A	2	0.036795	0.055908	0.623814	111	1	-0.32676	0.24468	0.37624	0.949096	486	1	-0.32676
RRM2B	8	0.038593	0.09837	0.808312	112	3	-0.035251	0.82922	0.95583	0.999995	885	3	-0.035251
CNOT7	4	0.038643	0.0733	0.693732	113	2	0.19958	0.35319	0.58611	0.999995	587	2	0.19958
RPL5	4	0.039538	0.074804	0.7017	114	1	-0.16051	0.93091	0.94312	0.999995	939	1	-0.16051
CCNT1	4	0.042831	0.07982	0.740637	115	2	-0.40642	0.61193	0.77955	0.999995	763	1	-0.40642
MAT2A	4	0.043244	0.080352	0.740637	116	2	-0.24497	0.91194	0.93442	0.999995	921	1	-0.24497
HNRNPK	4	0.043658	0.081062	0.740739	117	2	0.034675	0.23628	0.45227	0.997833	477	2	0.034675
MED23	4	0.046608	0.085349	0.771741	118	2	-0.21058	0.78394	0.88605	0.999995	864	1	-0.21058
SIK2	4	0.047036	0.086031	0.771741	119	2	-0.20993	0.18767	0.39143	0.964921	431	1	-0.20993
CDK2	4	0.04757	0.086816	0.771741	120	2	-0.31542	0.55606	0.74774	0.999995	734	1	-0.31542
AKIRIN2	4	0.047897	0.087367	0.771741	121	2	-0.28373	0.96459	0.96519	0.999995	972	1	-0.28373
ACTL6A	4	0.049638	0.090001	0.781975	122	2	-0.50284	0.52306	0.72953	0.999995	714	1	-0.50284
TOP2A	4	0.050519	0.091253	0.786404	123	2	-0.40821	0.92801	0.94168	0.999995	935	1	-0.40821
HMGCS1	3	0.050676	0.088675	0.776819	124	2	-0.46032	0.95761	0.95731	0.999995	960	0	-0.46032
ASF1A	4	0.05201	0.093466	0.794593	125	1	0.66677	0.017872	0.056879	0.785393	74	2	0.66677
RANBP9	4	0.052974	0.094979	0.794593	126	2	-0.19484	0.36844	0.60258	0.999995	595	1	-0.19484
ELL	4	0.0532	0.095325	0.794593	127	2	-0.32376	0.99388	0.99419	0.999995	1027	0	-0.32376
DHX9	3	0.053913	0.094017	0.794593	128	2	-0.43333	0.99319	0.99315	0.999995	1022	0	-0.43333
RBBP4	3	0.054922	0.095951	0.794593	129	2	-0.52384	0.51732	0.67626	0.999995	707	1	-0.52384
RIC8A	4	0.055939	0.099379	0.81032	130	2	-0.29497	0.9591	0.9607	0.999995	962	1	-0.29497
ZNF34	4	0.056864	0.10072	0.814209	131	2	-0.3119	0.37689	0.61085	0.999995	607	1	-0.3119
KCNT1	4	0.057562	0.10176	0.814209	132	2	-0.27644	0.9551	0.95793	0.999995	956	1	-0.27644
IPO5	4	0.0582	0.10283	0.814209	133	2	-0.25391	0.51292	0.72392	0.999995	705	1	-0.25391
SLC11A2	4	0.058264	0.10293	0.814209	134	2	-0.48719	0.99195	0.99241	0.999995	1020	0	-0.48719
HOXB1	4	0.059915	0.10568	0.822902	135	2	-0.17841	0.64485	0.79885	0.999995	781	1	-0.17841
PMPCB	4	0.059963	0.10577	0.822902	136	1	0.35024	0.54404	0.74067	0.999995	728	2	0.35024
FANCM	4	0.060391	0.10636	0.822902	137	2	-0.25514	0.6541	0.80409	0.999995	787	1	-0.25514
MED13L	4	0.06279	0.10997	0.828999	138	2	-0.34697	0.94916	0.95384	0.999995	949	1	-0.34697
TOMM22	4	0.063032	0.11026	0.828999	139	2	-0.079324	0.71333	0.84017	0.999995	821	2	-0.079324
ATR	4	0.063274	0.11064	0.828999	140	2	-0.060325	0.3026	0.52979	0.999995	547	2	-0.060325
NUTF2	4	0.063482	0.111	0.828999	141	1	0.83521	0.15771	0.35168	0.929619	401	3	0.83521
EPC2	4	0.063517	0.11105	0.828999	142	2	-0.4323	0.81041	0.90312	0.999995	879	1	-0.4323
PSMC3	4	0.065238	0.11369	0.835336	143	2	-0.13872	0.42646	0.66204	0.999995	654	1	-0.13872
ADSS	3	0.065306	0.11329	0.835336	144	1	1.0437	0.14116	0.29615	0.874899	382	2	1.0437
DDX5	4	0.065719	0.11427	0.835336	145	2	-0.090379	0.72128	0.84515	0.999995	828	2	-0.090379
KIF4A	4	0.067452	0.11698	0.842937	146	2	-0.24187	0.98541	0.9858	0.999995	1004	0	-0.24187
RAN	4	0.067867	0.11769	0.842937	147	1	0.75041	0.16047	0.35528	0.932249	403	3	0.75041
AHCYL1	4	0.068201	0.1182	0.842937	148	2	-0.31037	0.9772	0.97738	0.999995	984	0	-0.31037
XAB2	4	0.068451	0.11851	0.842937	149	2	-0.25509	0.95262	0.95628	0.999995	951	1	-0.25509
RGS19	4	0.068953	0.11928	0.842937	150	2	-0.24857	0.76925	0.87653	0.999995	851	1	-0.24857
PDS5A	4	0.070974	0.12239	0.855947	151	2	-0.094838	0.74422	0.85991	0.999995	842	2	-0.094838
NAA15	4	0.071228	0.12274	0.855947	152	2	0.085487	0.38334	0.61754	0.999995	612	2	0.085487
RHOBTB2	4	0.071993	0.12386	0.858118	153	2	-0.31294	0.50589	0.71992	0.999995	701	1	-0.31294
PPP3CC	4	0.072761	0.12493	0.858607	154	2	-0.2917	0.9435	0.94999	0.999995	946	1	-0.2917
YIF1A	4	0.073275	0.12555	0.858607	155	2	-0.23337	0.99091	0.9914	0.999995	1017	0	-0.23337
MCPH1	4	0.075346	0.12874	0.869174	156	2	0.10792	0.33375	0.56451	0.999995	573	2	0.10792
SF1	4	0.078229	0.1329	0.888692	157	2	-0.24996	0.36974	0.60394	0.999995	597	1	-0.24996
DGAT1	4	0.078493	0.1333	0.888692	158	2	-0.057178	0.26232	0.48288	0.999995	503	2	-0.057178
QSOX1	4	0.080086	0.13549	0.897618	159	2	-0.28057	0.99361	0.99393	0.999995	1025	0	-0.28057
RNF113A	4	0.080888	0.13674	0.900283	160	2	-0.27181	0.86151	0.9167	0.999995	898	1	-0.27181
SPAG9	4	0.08223	0.13876	0.907927	161	2	-0.1918	0.75895	0.86989	0.999995	847	1	-0.1918
KIF20A	8	0.08261	0.17795	0.999995	162	2	0.23885	0.0037681	0.022534	0.785393	17	4	0.23885
SNRPD2	3	0.083708	0.12843	0.869174	163	1	-0.1693	0.81915	0.85326	0.999995	881	1	-0.1693
PTPN6	4	0.084123	0.14174	0.921734	164	2	-0.15111	0.92978	0.94252	0.999995	938	1	-0.15111
SAFB2	4	0.085213	0.1433	0.923162	165	2	-0.066412	0.77764	0.88202	0.999995	857	2	-0.066412
FANCF	4	0.085486	0.1437	0.923162	166	2	-0.15216	0.96132	0.96247	0.999995	966	1	-0.15216
MTHFD1	4	0.08796	0.14754	0.935265	167	2	-0.31642	0.99058	0.99111	0.999995	1014	0	-0.31642
ATP5PB	4	0.089346	0.1496	0.935265	168	2	0.1076	0.40862	0.64348	0.999995	645	2	0.1076
FRS3	4	0.089558	0.14993	0.935265	169	2	-0.14511	0.98389	0.98428	0.999995	1003	0	-0.14511
ATP6V1D	4	0.089624	0.15	0.935265	170	2	-0.07795	0.7146	0.84085	0.999995	822	1	-0.07795
SOX9	4	0.09102	0.15209	0.942765	171	2	-0.32792	0.9981	0.9982	0.999995	1037	0	-0.32792
CKAP5	8	0.091181	0.19271	0.999995	172	1	-0.15144	0.99982	0.99981	0.999995	1047	0	-0.15144
CWF19L1	4	0.093837	0.15608	0.961864	173	2	-0.053598	0.73899	0.85637	0.999995	840	2	-0.053598
ARHGEF7	4	0.095542	0.15852	0.970048	174	2	0.22627	0.21069	0.42036	0.977551	453	2	0.22627
XRCC6	4	0.096419	0.15976	0.970048	175	1	-0.054684	0.96124	0.96242	0.999995	965	1	-0.054684
COX6B2	4	0.096973	0.16065	0.970048	176	2	-0.23458	0.31588	0.54456	0.999995	562	1	-0.23458
PACS1	4	0.097259	0.16113	0.970048	177	2	0.10967	0.37495	0.60907	0.999995	601	2	0.10967
SPOP	4	0.098982	0.16379	0.970048	178	1	0.35505	0.37524	0.60929	0.999995	602	2	0.35505
UTP14A	4	0.098988	0.16381	0.970048	179	2	-0.0906	0.23703	0.45331	0.997833	478	2	-0.0906
GDI2	8	0.099633	0.20714	0.999995	180	2	0.23883	0.15531	0.42312	0.977551	395	4	0.23883
COQ10A	4	0.10044	0.16615	0.97841	181	2	-0.18957	0.61102	0.77906	0.999995	762	1	-0.18957
TSG101	4	0.10189	0.16859	0.987337	182	2	0.039907	0.6937	0.82793	0.999995	808	2	0.039907
TUBB2A	4	0.10631	0.17513	0.999995	183	2	0.14078	0.24678	0.46471	0.999995	489	2	0.14078
CDIPT	4	0.10661	0.17548	0.999995	184	2	0.10137	0.44285	0.6788	0.999995	666	2	0.10137
TNPO1	3	0.10829	0.14774	0.935265	185	1	-0.22761	0.9911	0.99112	0.999995	1018	0	-0.22761
BRSK2	4	0.1084	0.17827	0.999995	186	2	-0.31997	0.99323	0.99348	0.999995	1023	0	-0.31997
MED20	4	0.10869	0.17867	0.999995	187	2	-0.1931	0.95834	0.96017	0.999995	961	1	-0.1931
KLF4	4	0.10989	0.18036	0.999995	188	2	0.22923	0.24229	0.45949	0.999848	483	2	0.22923
MTUS2	4	0.1108	0.18169	0.999995	189	2	0.050602	0.6661	0.81113	0.999995	793	2	0.050602
EAF1	4	0.1114	0.18247	0.999995	190	2	-0.16351	0.97643	0.97661	0.999995	981	0	-0.16351
CLTA	4	0.11171	0.18297	0.999995	191	1	-0.089662	0.78041	0.88365	0.999995	860	1	-0.089662
UCHL5	4	0.11413	0.18628	0.999995	192	2	-0.040188	0.4877	0.70973	0.999995	692	1	-0.040188
CDS2	4	0.11504	0.18747	0.999995	193	2	-0.072016	0.20567	0.41343	0.977551	447	1	-0.072016
CTR9	4	0.11535	0.18796	0.999995	194	2	-0.29629	0.99075	0.99121	0.999995	1015	0	-0.29629
YAF2	4	0.11677	0.1898	0.999995	195	1	0.39164	0.47245	0.70175	0.999995	687	2	0.39164
RSBN1L	4	0.11688	0.19001	0.999995	196	2	-0.24532	0.78801	0.88856	0.999995	866	1	-0.24532
SLC9A3R2	4	0.11929	0.19325	0.999995	197	1	0.2418	0.94067	0.94824	0.999995	945	1	0.2418
AFG3L2	3	0.12865	0.16313	0.970048	198	1	0.54424	0.51211	0.67183	0.999995	704	2	0.54424
TOMM40	7	0.13302	0.23345	0.999995	199	1	0.018037	0.39521	0.71137	0.999995	627	3	0.018037
LARP1B	4	0.14828	0.2125	0.999995	200	1	0.16262	0.42319	0.65892	0.999995	652	2	0.16262
PCGF1	4	0.14992	0.21358	0.999995	201	1	0.64774	0.044912	0.13176	0.874899	155	3	0.64774
PPP2R1A	4	0.15074	0.21406	0.999995	202	1	0.1907	0.52739	0.73175	0.999995	716	2	0.1907
SAMD4B	4	0.15725	0.21825	0.999995	203	1	0.010966	0.97305	0.97332	0.999995	977	0	0.010966
SAMD9	4	0.15887	0.21931	0.999995	204	1	0.89661	0.08475	0.22645	0.874899	264	3	0.89661
PPP2CA	8	0.16388	0.2842	0.999995	205	2	0.55094	0.092877	0.30893	0.886271	287	6	0.55094
RP1	4	0.16533	0.22377	0.999995	206	1	-0.0098031	0.98784	0.98837	0.999995	1007	0	-0.0098031
TBP	4	0.16936	0.22681	0.999995	207	1	0.33399	0.40701	0.64197	0.999995	642	3	0.33399
WDR12	4	0.17176	0.22841	0.999995	208	1	0.11538	0.094707	0.24864	0.874899	291	2	0.11538
ARFGEF1	4	0.17496	0.23055	0.999995	209	1	0.68063	0.15725	0.35102	0.929619	400	3	0.68063
RPL17	3	0.17819	0.20125	0.999995	210	1	0.40368	0.53078	0.68755	0.999995	718	2	0.40368
LSM4	4	0.17974	0.23397	0.999995	211	1	0.035868	0.16775	0.36485	0.945569	409	1	0.035868
HNRNPF	4	0.18054	0.23457	0.999995	212	1	0.24398	0.82805	0.90772	0.999995	884	1	0.24398
RPL11	3	0.18183	0.20423	0.999995	213	1	-0.064244	0.95317	0.95266	0.999995	952	0	-0.064244
EZH1	4	0.1845	0.23775	0.999995	214	1	0.41778	0.34824	0.58071	0.999995	585	3	0.41778
WRN	4	0.18609	0.2388	0.999995	215	1	-0.054746	0.71025	0.83851	0.999995	820	1	-0.054746
TAMM41	4	0.18688	0.23936	0.999995	216	1	0.26865	0.086975	0.23146	0.874899	273	2	0.26865
SPTLC2	4	0.18767	0.24	0.999995	217	1	1.0002	0.015759	0.050761	0.785393	65	3	1.0002
PRG3	4	0.19161	0.2429	0.999995	218	1	0.10519	0.77377	0.87981	0.999995	855	2	0.10519
UTP14C	4	0.19318	0.24402	0.999995	219	1	0.49056	0.18133	0.38313	0.956876	424	2	0.49056
PAF1	4	0.19788	0.24719	0.999995	220	1	0.093964	0.9028	0.93057	0.999995	915	1	0.093964
FKBP4	4	0.20179	0.24972	0.999995	221	1	0.16212	0.76085	0.87121	0.999995	849	1	0.16212
SNAPC4	4	0.20256	0.25018	0.999995	222	1	0.11563	0.30752	0.5354	0.999995	554	1	0.11563
SOD1	4	0.20645	0.2529	0.999995	223	1	0.09619	0.89452	0.92734	0.999995	909	1	0.09619
RPL18A	2	0.20735	0.20936	0.999995	224	1	-0.50628	0.97366	0.97301	0.999995	978	0	-0.50628
XYLT2	4	0.208	0.25413	0.999995	225	1	-0.15316	0.98188	0.9823	0.999995	998	0	-0.15316
CDK5R2	4	0.20878	0.25464	0.999995	226	1	0.011763	0.76274	0.87247	0.999995	850	2	0.011763
TMEM120A	4	0.20955	0.25522	0.999995	227	1	0.23998	0.28555	0.51004	0.999995	532	2	0.23998
ARPC5	4	0.2111	0.25645	0.999995	228	1	0.19627	0.68037	0.81951	0.999995	801	2	0.19627
DHX29	3	0.21291	0.22909	0.999995	229	1	-0.0030762	0.46758	0.6324	0.999995	684	1	-0.0030762
SMARCA4	4	0.22032	0.26311	0.999995	230	1	-0.070416	0.83485	0.90946	0.999995	886	1	-0.070416
TBC1D28	3	0.22172	0.23646	0.999995	231	1	-0.17607	0.91876	0.91884	0.999995	927	1	-0.17607
RPA1	4	0.22643	0.26761	0.999995	232	1	-0.017951	0.80463	0.89943	0.999995	875	2	-0.017951
PIP4P2	4	0.22719	0.26833	0.999995	233	1	0.06143	0.77108	0.87778	0.999995	854	2	0.06143
RNF40	4	0.24004	0.27748	0.999995	234	1	0.29654	0.43362	0.66954	0.999995	659	3	0.29654
INCENP	4	0.24154	0.2786	0.999995	235	1	0.35342	0.62241	0.78563	0.999995	770	2	0.35342
DGKI	4	0.24229	0.27915	0.999995	236	1	0.54296	0.21961	0.43149	0.987864	460	2	0.54296
CCT6A	3	0.24319	0.25461	0.999995	237	1	0.010487	0.36015	0.53749	0.999995	592	1	0.010487
ASF1B	8	0.24624	0.37153	0.999995	238	2	0.29679	0.69447	0.90344	0.999995	809	4	0.29679
